Step,Env_step,MAP_NAME: smacv2_20_units - win_rate,MAP_NAME: smacv2_20_units - win_rate__MIN,MAP_NAME: smacv2_20_units - win_rate__MAX,MAP_NAME: smacv2_10_units - win_rate,MAP_NAME: smacv2_10_units - win_rate__MIN,MAP_NAME: smacv2_10_units - win_rate__MAX,MAP_NAME: smacv2_5_units - win_rate,MAP_NAME: smacv2_5_units - win_rate__MIN,MAP_NAME: smacv2_5_units - win_rate__MAX,MAP_NAME: 27m_vs_30m - win_rate,MAP_NAME: 27m_vs_30m - win_rate__MIN,MAP_NAME: 27m_vs_30m - win_rate__MAX,MAP_NAME: 10m_vs_11m - win_rate,MAP_NAME: 10m_vs_11m - win_rate__MIN,MAP_NAME: 10m_vs_11m - win_rate__MAX,MAP_NAME: 6h_vs_8z - win_rate,MAP_NAME: 6h_vs_8z - win_rate__MIN,MAP_NAME: 6h_vs_8z - win_rate__MAX,MAP_NAME: 5m_vs_6m - win_rate,MAP_NAME: 5m_vs_6m - win_rate__MIN,MAP_NAME: 5m_vs_6m - win_rate__MAX,MAP_NAME: 3s5z - win_rate,MAP_NAME: 3s5z - win_rate__MIN,MAP_NAME: 3s5z - win_rate__MAX,MAP_NAME: 3s5z_vs_3s6z - win_rate,MAP_NAME: 3s5z_vs_3s6z - win_rate__MIN,MAP_NAME: 3s5z_vs_3s6z - win_rate__MAX,MAP_NAME: 3s_vs_5z - win_rate,MAP_NAME: 3s_vs_5z - win_rate__MIN,MAP_NAME: 3s_vs_5z - win_rate__MAX,MAP_NAME: 2s3z - win_rate,MAP_NAME: 2s3z - win_rate__MIN,MAP_NAME: 2s3z - win_rate__MAX
325,5324800,1.13945363089442,0.465116277337074,1.78117044270039,11.69323310256,6.72268941998482,17.1919777989388,37.2834044694901,33.0827057361603,41.3612574338913,2.1214705921011,0,4.15335446596146,57.6227480173111,32.881772518158,86.3436102867126,86.5168058872223,78.3050835132599,90.6752407550812,14.4573366641998,3.74015755951405,55.1118195056915,27.3785178363323,12.444444745779,49.2753624916077,0,0,0,14.6572776231915,0,67.9144382476807,88.8630628585815,59.2592597007751,98.5964894294739
326,5341184,1.34601267986,0.694444449618459,2.87769790738821,13.3977927267551,7.92349725961685,16.5680468082428,40.2434587478638,39.3483698368073,42.0924574136734,1.03727139066905,0,2.83975657075644,60.0689029693604,32.9145729541779,86.7647051811218,87.649632692337,83.2786858081818,90.0662243366241,14.3751669675112,3.40206176042557,57.2327017784119,25.3093327581882,8.93617048859596,53.6945819854736,0,0,0,13.0638719443232,0,59.7989976406097,88.0563318729401,55.504584312439,98.591548204422
327,5357568,1.58519372809678,0.255102035589516,3.82882878184319,13.7803639471531,10.0000001490116,22.2543358802795,39.9132561683655,36.4089787006378,42.7848100662231,1.09338178299367,0,2.75080911815166,59.64410841465,28.1954884529114,87.5576019287109,85.8041942119598,81.1188817024231,89.6875023841858,13.9950269088149,2.60115601122379,53.7480056285858,23.5581957548857,4.11522649228573,45.3703701496124,0.0682593835517764,0,0.341296917758882,12.3825411498547,0,59.4736814498901,88.7255203723908,60.7476651668549,98.2638895511627
328,5373952,1.0069855581969,0.696055684238672,1.89125295728445,12.3824435472488,9.06593427062035,17.2307685017586,39.9591726064682,34.8901093006134,42.8571432828903,2.23829206079245,0,5.61983473598957,60.371178984642,31.3823163509369,86.1171364784241,87.80402302742,81.6949129104614,90.9967839717865,15.403216406703,3.68620045483112,59.8976135253906,24.950300231576,4.62184883654118,48.1981992721558,0,0,0,14.1913985647261,0,66.1538481712341,88.0327892303467,54.2857170104981,97.1530258655548
329,5390336,1.15084555000067,0.465116277337074,2.0642202347517,13.5387168824673,9.14127454161644,20.2279195189476,38.6529672145844,32.3308259248734,44.0721660852432,1.75267374143004,0,3.75203900039196,60.1386964321137,30.2992522716522,88.837206363678,86.2219703197479,81.4814805984497,90.9967839717865,14.946412704885,3.10679618269205,57.0739567279816,25.2253124117851,5.48523217439652,52.8205156326294,0,0,0,14.9368025362492,0,69.6335077285767,87.35964179039,52.0547926425934,98.9690721035004
330,5406720,1.55590462964028,0.230946880765259,3.84615398943424,11.8759243935347,5.96590898931026,16.1016955971718,38.7926286458969,35.5932205915451,42.2680407762527,1.81501721963286,0,4.04721759259701,58.6049944162369,31.1801254749298,86.7749392986298,86.2157535552979,77.6315808296204,91.8831169605255,13.5210349410772,3.2045241445303,48.3260542154312,21.6800484806299,3.78151275217533,40.7582938671112,0,0,0,14.6062208153307,0,65.5172407627106,89.8216569423676,60.5769217014313,98.591548204422
331,5423104,0.891110775992274,0.235294108279049,2.05128211528063,12.5435593724251,6.61156997084618,16.5165171027184,40.8580267429352,38.3458644151688,43.5768276453018,1.94573295302689,0,4.71544712781906,58.4293627738953,30.5276393890381,86.9767427444458,86.9038283824921,82.252562046051,90.1639342308044,11.053904145956,3.0274361371994,39.5095378160477,21.4652176946402,4.45344112813473,39.4230782985687,0,0,0,14.8866157233715,0,68.3417081832886,89.6403825283051,58.1395328044891,98.2206404209137
332,5439488,1.43389518372715,0.483091780915856,2.42587607353926,11.9783447682858,8.26446264982224,15.5882358551025,40.0939190387726,35.4679793119431,46.6334164142609,1.82766471989453,0,4.63576167821884,60.4565066099167,29.5566499233246,87.2685194015503,86.4472961425781,76.3578295707703,91.8238997459412,10.1876269280911,3.12204360961914,36.8998616933823,22.0312129706144,3.79746817052364,43.6893194913864,0,0,0,15.5880432482809,0,71.2820529937744,90.6719136238098,63.6771321296692,98.257839679718
333,5455872,1.10302559565753,0.232018553651869,2.92134825140238,12.2948790341616,5.55555559694767,18.4848487377167,39.68690097332,37.1571063995361,43.703705072403,1.90551346167922,0,3.87205369770527,61.4855164289475,33.5839599370956,87.1681392192841,86.4951980113983,80.4794549942017,93.2692289352417,11.2692580372095,3.13092991709709,38.6831283569336,21.8150373920798,3.11284046620131,44.1860467195511,0,0,0,13.8603778928518,0,66.0000026226044,89.367618560791,60.8108103275299,97.5862085819244
334,5472256,1.18389628827572,0.733496341854334,1.70940179377794,12.7661547064781,7.93201103806496,19.5845693349838,41.8820261955261,36.4532023668289,46.2686568498611,1.59145509824157,0,3.38709689676762,59.5451527833939,31.1028510332108,85.8139514923096,86.696355342865,79.1095912456512,91.8300628662109,11.47600710392,3.91969420015812,38.2271468639374,22.8481367975473,3.29218097031116,38.8349503278732,0,0,0,12.7910738810897,0,60.8465611934662,91.3321781158447,63.5944724082947,98.6014008522034
335,5488640,1.3932280195877,0.244498788379133,2.8888888657093,12.8210172057152,5.96205964684486,18.1556195020676,40.7181251049042,36.4963501691818,46.0198998451233,1.51398265734315,0,3.11475414782763,63.0819576978684,31.1557799577713,90.5213296413422,87.4817109107971,79.7945201396942,93.8709676265717,12.2235830128193,3.96518371999264,42.7338123321533,19.398702532053,1.99203193187714,36.1990958452225,0.0684931501746178,0,0.342465750873089,13.2663866877556,0,61.5384638309479,88.8908588886261,56.5420567989349,97.5000023841858
336,5505024,1.90081931650639,0.963855441659689,3.7861917167902,12.417118921876,5.64971752464771,16.2318840622902,41.5116554498673,37.2395843267441,46.1716949939728,1.9042581319809,0,4.03397046029568,61.0865187644959,30.5764406919479,88.758784532547,86.4454257488251,80.8306694030762,90.3536975383759,11.8880607932806,3.37512046098709,42.1128809452057,20.7360414788127,1.18110235780478,35.7512950897217,0,0,0,14.0192929841578,0,63.775509595871,88.9557158946991,57.534247636795,97.4264681339264
337,5521408,1.07005338184536,0.483091780915856,1.78571436554194,12.2563727945089,5.15759326517582,17.2011658549309,40.7419574260712,34.5410615205765,46.9543159008026,1.73608446493745,0,4.56852801144123,59.7149366140366,31.920200586319,87.9629611968994,86.4642667770386,80.7432413101196,93.4426248073578,11.0705828666687,3.38664166629314,38.7362629175186,20.1251793093979,0.793650839477778,34.6153855323791,0,0,0,15.7478085625917,0,70.4081654548645,90.2744066715241,61.711710691452,98.2014417648315
338,5537792,1.34367796592414,0,3.39366532862186,12.3114421963692,6.59025758504868,17.1428576111794,41.2053191661835,38.2716059684753,43.4567898511887,1.89162530004978,0,4.11255396902561,60.2169138193131,30.493825674057,89.4348919391632,86.7868256568909,81.1258256435394,90.7051265239716,11.5957013145089,2.5242717936635,41.3199424743652,22.1536889113486,1.25000001862645,37.7358496189117,0,0,0,15.4478961601853,0,68.7150835990906,88.8173794746399,56.4593315124512,97.8798568248749
339,5554176,1.70798873528838,0.493827182799578,3.93700785934925,11.9491389393806,7.50000029802322,15.7593116164207,41.0230731964111,35.9102249145508,48.3790516853333,1.77018865942955,0,3.63247878849506,57.4155539274216,28.999999165535,88.6473417282105,88.3543920516968,85.94771027565,90.7284796237946,11.6245230287313,4.29268293082714,39.5382404327393,22.2442173957825,2.45901644229889,45.4976290464401,0,0,0,16.0127545148134,0,67.6767647266388,88.7520897388458,55.4054081439972,98.5964894294739
340,5570560,1.13913886249065,0.467289704829454,1.65289249271154,13.0968619138002,6.16246499121189,19.3083569407463,40.5578154325485,36.3408535718918,44.6475207805634,2.27056825533509,0,5.06535954773426,57.1169489622116,33.4581762552261,90.1678681373596,87.1454131603241,83.1615149974823,91.6129052639008,12.7411108464003,4.17061597108841,45.2095806598663,23.8102494925261,3.44827584922314,47.4999994039536,0,0,0,15.0018902681768,0,66.1616146564484,90.0388491153717,60.9090924263001,98.6301362514496
341,5586944,1.5616621542722,0.702576106414199,2.20385678112507,14.6603545546532,7.80346840620041,18.7683284282684,40.5361044406891,37.4371856451035,44.3902432918549,2.24882150068879,0,4.91803288459778,57.1375405788422,33.4572494029999,90.2147948741913,88.9559853076935,84.2948734760284,94.1176474094391,12.1549915522337,2.82485876232386,44.1400289535522,22.6726812496781,1.96850392967463,46.4788734912872,0.0746268639340997,0,0.373134319670498,16.2601075414568,0,69.035530090332,91.0331690311432,64.8648619651794,98.2269525527954
342,5603328,1.46823114715517,0.722891557961702,3.02197802811861,14.0071043372154,8.28729271888733,19.5467427372932,42.2988665103912,37.7499997615814,46.1139887571335,2.7177925221622,0,5.55555559694767,55.9549504518509,29.9378871917725,87.11217045784,89.7169184684753,85.7142865657806,94.9494957923889,12.379234880209,3.91791053116322,44.6107774972916,18.9121340960264,3.57142873108387,38.5365843772888,0,0,0,16.6542171034962,0,72.5806474685669,89.0266108512878,59.2592597007751,98.1818199157715
343,5619712,1.10359583050013,0.233644852414727,1.69491525739431,13.6298869550228,6.99708461761475,18.9265534281731,42.3516738414764,37.6884430646896,49.8721241950989,2.78972000814974,0,5.54649271070957,56.3194650411606,30.9136420488358,85.1674616336823,87.6208674907684,83.9590430259705,91.7431175708771,10.019608438015,3.12204360961914,34.2354536056519,21.6252687573433,4.58333343267441,45.6730782985687,0,0,0,15.4883516952395,0,63.7681186199188,90.2951180934906,62.1145367622376,97.931033372879
344,5636096,1.40977469272912,0.481927720829845,2.75482088327408,13.1395012885332,3.55191268026829,20.1149418950081,42.853410243988,39.5577400922775,44.8877811431885,2.93328231200576,0,7.03296735882759,58.8336473703384,30.5970162153244,84.5410645008087,87.0290219783783,82.1305871009827,91.8749988079071,11.6597613692284,4.26540300250053,39.8591548204422,23.1331722438335,6.32911399006844,45.3658550977707,0.0738007389008999,0,0.369003694504499,15.0575789809227,0,64.7058844566345,90.8516621589661,64.4859790802002,98.9285707473755
345,5652480,1.55884312465787,0.925925932824612,2.14797127991915,12.9988764226437,6.46900236606598,18.0790960788727,38.9027732610703,34.3589752912521,42.679899930954,1.67776993475854,0,4.13043461740017,59.3291556835175,29.8136651515961,87.7108454704285,88.5565459728241,86.2745106220245,90.6542062759399,9.72381472587585,3.56807522475719,32.2758615016937,21.133728697896,5.50847463309765,49.0654200315475,0,0,0,17.3819682188332,0,72.5388586521149,91.9419717788696,65.5813932418823,98.920863866806
346,5668864,1.276147775352,0,2.17983648180962,13.7275548279285,7.12328776717186,20.2216073870659,39.7982370853424,35.9673023223877,45.0839340686798,2.04792758449912,0,4.58515286445618,60.2530705928803,31.5068483352661,90.4761910438538,88.8218784332275,85.7638895511627,93.5897409915924,10.0985637307167,3.39147299528122,33.8335603475571,23.5640025883913,6.22406639158726,51.4705896377564,0,0,0,16.0772566869855,0,65.9898459911346,91.7911422252655,70.0892865657806,98.2456147670746
347,5685248,1.97302957996726,0.945626478642225,2.89473682641983,11.9423836097121,2.95698922127485,16.7146980762482,41.1584138870239,38.1471395492554,46.5994954109192,2.14673560112715,0,5.03282286226749,60.0336784124374,30.6329101324081,85.0855767726898,88.8478076457977,85.8620703220367,93.1147515773773,10.1100539788604,1.99240986257792,34.6049040555954,25.0824771821499,10.0840337574482,54.2857170104981,0.0738007389008999,0,0.369003694504499,17.5860093347728,0,70.2020227909088,93.5347473621368,74.8858451843262,98.6577153205872
348,5701632,1.25890953466296,0.941176433116198,1.5748031437397,12.4295350909233,8.0924853682518,16.666667163372,41.0283041000366,36.4764273166656,46.3291138410568,3.40817281976342,0,8.24053436517715,61.4844578504562,33.1257790327072,87.5,88.0643665790558,82.4137926101685,93.4640526771545,10.8553192019463,3.79377417266369,35.8041971921921,26.029222458601,11.2033195793629,56.1320781707764,0,0,0,16.9262999296188,0,69.0607726573944,92.950359582901,73.4782636165619,98.5294103622437
349,5718016,1.03731787763536,0.473933666944504,2.11640205234289,12.3436224460602,7.69230797886848,17.9710149765015,39.9390178918838,37.6528114080429,42.5316452980042,1.83302131481469,0,5.08849546313286,60.3467279672623,28.0745327472687,87.5305652618408,88.6185657978058,84.8591566085815,92.2360241413116,10.1300379633904,2.44360901415348,34.7887337207794,22.5108267366886,7.65957459807396,49.5049506425858,0,0,0,16.66609024629,0,69.5431470870972,90.4302608966827,62.7272725105286,98.2993185520172
350,5734400,1.3908953871578,0.721153849735856,3.1175060197711,12.8430917859077,5.27859255671501,20.7602337002754,40.070167183876,33.5839599370956,43.9999997615814,1.62570094689727,0,4.2735043913126,60.866631269455,31.6953331232071,86.374694108963,87.3647177219391,81.1643838882446,92.8802609443665,11.1307041347027,3.53728495538235,39.0029311180115,25.5878528952599,12.4423965811729,61.1374378204346,0,0,0,17.2085300460458,0,69.5431470870972,89.7096002101898,56.8965494632721,98.5964894294739
351,5750784,1.27198952250183,0,2.8795812278986,12.2113738954067,5.39772734045982,16.5191739797592,40.4451417922974,32.9974800348282,44.5843815803528,1.75922415219247,0,4.95689660310745,61.4818096160889,34.2928647994995,87.089204788208,88.6426866054535,82.72425532341,93.9024388790131,11.0723979771137,4.17457297444344,36.8794322013855,24.136476367712,9.20502096414566,62.0370388031006,0,0,0,17.5056042894721,0,69.072163105011,89.7235226631165,58.8516771793366,98.3164966106415
352,5767168,1.36157386936247,0.671140942722559,3.15533988177776,13.0397072434425,7.44985640048981,15.625,39.8256939649582,35.6020957231522,44.0886706113815,1.30574304785114,0,3.4632034599781,62.6642960309982,32.0049822330475,89.6313369274139,89.2581331729889,83.7748348712921,93.6102211475372,10.386003702879,2.61682234704494,35.6223165988922,23.896716684103,7.94979110360146,58.3333313465118,0,0,0,17.1086175367236,0,70.1570689678192,90.5931556224823,60.5932176113129,99.2727279663086
353,5783552,1.0623202752322,0.6880734115839,1.8823528662324,12.6606328785419,7.16417878866196,18.7150835990906,38.3218032121658,35.4999989271164,41.6666656732559,3.1676595681347,0,9.55555588006973,60.9694343805313,33.4567904472351,89.0909075737,89.6468985080719,83.3333313465118,93.4853434562683,11.7914120852947,3.477443754673,40.3874814510345,27.3530831933022,13.6752143502235,66.5048539638519,0.0699300691485405,0,0.349650345742702,16.4723358303309,0,72.4137902259827,89.9680948257446,58.7155938148499,98.920863866806
354,5799936,0.822366951033473,0.450450461357832,1.93704608827829,12.4419750273228,7.64872506260872,18.3381095528603,40.5379384756088,38.4810119867325,42.8921580314636,2.48825699090958,0,7.72727280855179,60.8082842826843,31.3895791769028,85.6148481369019,89.0202283859253,86.0389590263367,91.9354856014252,10.6426868587732,3.40909101068974,34.5833331346512,26.1145198345184,15.2542367577553,62.3853206634522,0,0,0,17.3778709210455,0,72.5806474685669,86.1930197477341,36.4661663770676,98.9795923233032
355,5816320,1.19584905914962,0.448430515825748,2.02020201832056,13.6371360719204,7.75862038135529,18.1286543607712,41.0331666469574,36.0313326120377,44.3037986755371,2.37582222034689,0,7.06401765346527,60.5430173873901,30.3258150815964,84.517765045166,90.570741891861,88.4488463401794,93.3121025562286,10.80900631845,2.2514071315527,37.8612726926804,28.1450346112251,18.0180177092552,57.9908668994904,0,0,0,17.9129713587463,0,72.4137902259827,80.3733560442925,13.0699083209038,98.954701423645
356,5832704,1.573256412521,0.472813239321113,3.46534661948681,13.2377122342587,6.21118023991585,18.7675073742867,42.4122428894043,39.4871801137924,45.6852793693543,2.71869567222893,0,7.78032019734383,61.0713827610016,32.4120610952377,83.777779340744,88.0407249927521,83.8926196098328,93.0693089962006,11.8945325911045,4.0384616702795,41.3742691278458,27.4472433328629,12.5628143548965,61.3953471183777,0.0714285718277097,0,0.357142859138548,16.9092313479632,0,70.1030910015106,79.8292243480682,7.73809552192688,98.9726006984711
357,5849088,1.25797455199063,0.460829492658377,2.09973752498627,12.0284263789654,6.3400574028492,18.4750735759735,41.2678778171539,39.8457586765289,45.0248748064041,2.44386908598244,0,7.29613751173019,62.9017239809036,31.9949805736542,86.3325715065002,87.6369965076447,81.6053509712219,92.233008146286,11.3420657068491,3.66541370749474,36.7883205413818,28.8178035616875,14.6788984537125,63.3802831172943,0,0,0,16.9205738976598,0,68.5000002384186,78.7856036052108,2.07792203873396,98.954701423645
358,5865472,1.18060166016221,0.473933666944504,2.25000008940697,13.7346190214157,8.21114405989647,19.263456761837,41.2353909015656,39.3861889839172,43.5897439718246,2.38902401179075,0,6.57596364617348,62.8671783208847,35.4192733764648,85.4260087013245,89.8362755775452,86.8421077728272,93.9873397350311,11.2395393848419,3.66541370749474,37.5730991363525,30.3984180092812,18.9054727554321,63.3802831172943,0,0,0,16.6625247616321,0,66.1616146564484,78.439370719716,0.469483574852347,98.6440658569336
359,5881856,1.32257218938321,0.238663493655622,2.23325062543154,15.176877528429,7.69230797886848,20.6896558403969,41.9266319274902,40.3553307056427,44.2542791366577,2.65765911899507,0,7.82997757196426,62.8254091739655,34.5132738351822,85.3403151035309,88.4128725528717,85.3741466999054,92.9712474346161,10.9797735512257,3.32383662462234,36.7142856121063,27.7531787753105,12.4401912093163,64.0909075737,0.0706713786348701,0,0.35335689317435,17.5254407897592,0,67.7083313465118,78.8502928800881,1.47058824077249,99.3288576602936
360,5898240,1.31629846058786,0.700934557244182,1.80412363260984,14.2551553249359,6.51558041572571,17.3410400748253,40.4562741518021,37.7260982990265,42.239186167717,3.07131353765726,0,8.53932574391365,62.4426513910294,33.1234246492386,85.8638763427734,88.0695724487305,81.9078922271729,93.1147515773773,11.696717813611,2.80898883938789,43.1578934192658,30.7631093263626,17.0731708407402,67.1428561210632,0,0,0,17.8656724374741,0,70.8333313465118,78.7118101678789,1.12359551712871,99.6575355529785
361,5914624,1.4019881747663,0,2.64423079788685,13.5300721228123,4.88505735993385,17.3020526766777,42.165367603302,39.4936710596085,46.428570151329,3.01565453410149,0,8.3526685833931,62.7858567237854,35.8302116394043,86.6515815258026,88.0186688899994,83.385580778122,90.4290437698364,11.8247249722481,3.59572395682335,40.3483301401138,29.7689224779606,11.4285714924335,67.2985792160034,0.141908214427531,0,0.362318847328424,18.5341007634997,0,71.5736031532288,79.0093413740397,3.57142873108387,98.2817888259888
362,5931008,1.43947423435748,0.23809524718672,3.14136110246181,13.5644625872374,4.84330467879772,16.8571427464485,40.4934006929398,37.1052622795105,43.0288463830948,3.07407407090068,0,8.79629626870155,63.5676819086075,30.461922287941,87.2483193874359,90.2537155151367,85.5384588241577,96.4401304721832,12.3942090570927,3.90476174652576,42.0268267393112,29.7710704803467,13.2075473666191,66.8224275112152,0.0675675692036748,0,0.337837846018374,18.2622328959405,0,69.9481844902039,79.5275682210922,4.9822062253952,98.9510476589203
363,5947392,0.998450517654419,0.239808158949018,1.53061226010323,15.3513998538256,5.83090372383595,18.9415037631989,40.3234142065048,36.0201507806778,44.4444447755814,2.73713152855635,0,8.67579877376556,63.8687384128571,33.0817610025406,87.472528219223,88.8886153697968,84.4155848026276,93.0817604064941,11.4364706724882,3.31125818192959,40.2941167354584,31.3323101401329,14.4927531480789,64.9038434028626,0.140350880101323,0,0.701754400506616,15.5662309378386,0,59.1836750507355,79.0971111506224,5.44747076928616,97.9452073574066
364,5963776,1.6749011632055,0.452488707378507,3.2171580940485,11.4228475093842,4.53257784247398,14.5962730050087,43.2425284385681,41.8316841125488,47.5065618753433,2.03987481363583,0,6.34920671582222,62.9744070768356,32.7868849039078,84.463894367218,87.7441549301147,80.9523820877075,91.8918907642365,11.9395438581705,3.36448587477207,42.0972645282745,29.6304738521576,11.5942031145096,67.3076927661896,0,0,0,19.5978239923716,0,70.243901014328,79.8136851191521,7.81892985105515,99.6515691280365
365,5980160,1.44771246705204,0.242130761034787,2.94117648154497,12.6275607943535,5.54016605019569,16.6204988956451,39.3898558616638,35.9897166490555,43.0730491876602,2.60177608579397,0,7.74487480521202,62.7780771255493,35.6060594320297,85.5769217014313,88.7249076366425,85.9424948692322,93.0599391460419,12.9485455155373,3.39622646570206,47.7477490901947,30.1782239973545,9.64912250638008,64.3518507480621,0.141827948391438,0,0.369003694504499,18.5753218457103,0,62.0512843132019,79.5275341719389,6.22568093240261,98.6710965633392
366,5996544,1.57813762314618,0.243902439251542,4.03225794434547,13.650196492672,7.50000029802322,15.9420296549797,42.88165807724,40.3940886259079,45.9657698869705,2.41779761854559,0,8.68596881628037,63.1788945198059,32.2942644357681,87.9265069961548,88.4068858623505,84.9358975887299,93.2475864887238,11.8160693347454,3.38028185069561,42.0505195856094,32.1470481157303,12.9464283585548,72.0183491706848,0.14260882511735,0,0.371747207827866,21.7252329271287,0.370370363816619,70.9999978542328,80.0274667143822,10.5263158679008,98.6394584178925
367,6012928,1.34120179340243,0,2.24438905715942,13.925745934248,5.54016605019569,20.7951068878174,42.4137365818024,38.0952388048172,46.7980295419693,3.2620836107526,0,10.4072399437428,63.7084037065506,35.5953902006149,87.472528219223,88.9911794662476,86.2876236438751,92.476487159729,13.4872993081808,3.76293510198593,47.2891569137573,32.4495524168015,14.2857149243355,63.3802831172943,0.140670971013606,0,0.359712238423526,20.1669117528945,0,67.1497583389282,79.8842316865921,8.42911899089813,98.6486494541168
368,6029312,0.793794877827168,0.491400482133031,1.17647061124444,14.8779194056988,5.29247894883156,20.8955228328705,43.3105325698853,38.5390430688858,44.7688549757004,1.96796697564423,0,6.09480813145638,62.7402704954147,30.5970162153244,88.8888895511627,89.2226266860962,87.9194617271423,91.5032684803009,11.6882982105017,3.11850309371948,42.2575980424881,30.1429881155491,12.2171945869923,58.87850522995,0,0,0,22.7329414337873,0,72.0430135726929,79.4819334149361,6.07287436723709,98.6577153205872
369,6045696,1.42438406124711,0.804289523512125,2.45098043233156,12.6210543513298,4.59770113229752,16.9590637087822,42.1833634376526,40.3465360403061,44.2260444164276,2.20474624074996,0,6.66666701436043,64.2183685302734,36.5139961242676,89.4854605197907,89.2522430419922,87.2964143753052,91.5094316005707,12.9000040143728,3.56138721108437,46.6769695281982,32.0097318291664,10.7317075133324,62.135922908783,0,0,0,21.5186632610857,0,70.4225361347199,79.6156038343906,7.05882385373116,98.2142865657806
370,6062080,1.37008944526315,0.248756213113666,2.41545885801315,13.7227362394333,5.7534247636795,19.0615832805634,42.0809727907181,38.6533677577972,46.5853661298752,2.42043398320675,0,6.0810811817646,63.2454043626785,36.2842887639999,88.418710231781,88.6512303352356,83.4951460361481,91.0596013069153,12.8808407485485,3.76084856688976,45.0892865657806,28.593033105135,12.1951222419739,54.5454561710358,0.149812735617161,0,0.749063678085804,23.7403376214206,0,72.8723406791687,81.3794952630997,12.7049177885056,99.6336996555328
371,6078464,1.67061957530677,0.742574268952012,3.43915335834026,15.1632314175367,5.01392744481564,19.8170736432076,44.1124880313873,40.9547746181488,46.9387769699097,2.92966985143721,0,8.90410989522934,63.2827961444855,30.7006359100342,92.2077894210815,87.4054074287415,84.7402572631836,88.8178884983063,12.3866456001997,3.31125818192959,43.3878153562546,30.6733509898186,13.5135129094124,59.4470024108887,0,0,0,22.3436092585325,0,64.5631074905396,81.3331153988838,14.2857149243355,98.9830493927002
372,6094848,1.19708179496229,0.51948050968349,2.06185560673475,12.8205773979425,5.34759350121021,16.233766078949,41.7411684989929,36.1596018075943,50,2.16160048730671,0,5.84112145006657,64.6884858608246,33.9646458625793,91.5841579437256,88.2622933387756,86.577183008194,90.5405402183533,13.3155557513237,3.74280214309692,46.9953775405884,31.6259571909904,14.4736841320992,53.8461565971375,0.229007638990879,0,1.1450381949544,23.5410692356527,0,67.8947389125824,80.587500333786,10.2459013462067,98.9726006984711
373,6111232,1.52057013474405,0.726392259821296,2.23325062543154,14.2496793717146,3.85674946010113,20.1133146882057,42.4238622188568,34.3825668096542,48.2926815748215,1.98980190325528,0,7.45920762419701,63.4847438335419,34.085214138031,91.3241982460022,87.7779912948608,81.9397985935211,93.9682543277741,12.4630050361156,3.34378257393837,47.7134138345718,31.9497063755989,12.7192988991737,58.6046516895294,0.0724637694656849,0,0.362318847328424,23.2003143802285,0,71.4999973773956,80.81029728055,9.23694744706154,99.2857158184052
374,6127616,1.48530218750238,1.01265823468566,2.34986953437328,13.2449169456959,5.70652186870575,19.0348520874977,42.3511159420013,40.0000005960465,43.9897686243057,3.07833501137793,0,10.6382980942726,65.3078186511993,32.4999988079071,91.0447776317596,88.4901905059814,86.6220712661743,92.5081431865692,13.5061655193567,3.79506647586822,48.0122327804565,36.9378468394279,17.1568632125855,60.6965184211731,0.0735294120386243,0,0.367647060193121,24.2123134247959,0,74.4897961616516,81.3070978224278,11.6182573139668,99.2857158184052
375,6144000,1.32039809599519,0.709219835698605,1.8617020919919,13.7451764941216,6.25,18.2080924510956,40.3613471984863,37.1702641248703,44.4717437028885,2.53958588000387,0,9.15331840515137,65.4236745834351,32.8320801258087,89.901477098465,88.3717525005341,82.9999983310699,93.2432413101196,13.3149490505457,3.7453182041645,46.533128619194,33.1576433777809,16.0975605249405,55.3921580314636,0.15810277312994,0,0.7905138656497,26.7897664755583,0,76.8041253089905,81.3808259367943,13.4199127554894,98.954701423645
376,6160384,1.52476880699396,1.25000001862645,1.85185186564922,15.314901098609,5.19480518996716,20.6303730607033,42.011501789093,38.4408593177795,43.7018007040024,2.18937178142369,0,5.79064600169659,64.2208415269852,32.8301876783371,92.3261404037476,88.3417582511902,84.4155848026276,90.1315808296204,13.7410215288401,4.02476787567139,50.2332806587219,33.6381524801254,11.0047847032547,57.8947365283966,0.0760456267744303,0,0.380228133872151,25.6725130137056,0,70.6806302070618,80.8836351335049,12.0967738330364,99.3333339691162
377,6176768,1.12414536066353,0.472813239321113,2.01511327177286,13.1383911147714,2.94117648154497,17.1830981969833,43.8169878721237,40.7862395048142,48.6146092414856,2.26241135969758,0,6.38297870755196,66.5463095903397,34.2171728610992,91.4096891880035,87.9224371910095,85.2233648300171,92.6282048225403,13.0581605434418,2.65151523053646,48.6902922391892,37.5062867999077,23.9024385809898,54.8387110233307,0.077519379556179,0,0.387596897780895,26.5503322891891,0,70.5263137817383,81.3530117273331,15.6378597021103,98.5964894294739
378,6193152,1.77677489817143,0.995024852454662,3.40314134955406,15.2033677697182,5.97826093435288,20.3539818525314,43.0109167098999,38.0952388048172,48.4455972909927,1.47665566764772,0,4.03587445616722,66.4452421665192,34.9186480045319,91.5178596973419,87.9677605628967,85.530549287796,91.4754092693329,13.0113286525011,3.39302532374859,46.6458648443222,39.5302042365074,24.1545900702476,65.0943398475647,0,0,0,27.3654793202877,0,74.4897961616516,81.0146257281303,16.8776378035545,98.3221471309662
