Step,Env_step,MAP_NAME: smacv2_20_units - win_rate,MAP_NAME: smacv2_20_units - win_rate__MIN,MAP_NAME: smacv2_20_units - win_rate__MAX,MAP_NAME: smacv2_10_units - win_rate,MAP_NAME: smacv2_10_units - win_rate__MIN,MAP_NAME: smacv2_10_units - win_rate__MAX,MAP_NAME: smacv2_5_units - win_rate,MAP_NAME: smacv2_5_units - win_rate__MIN,MAP_NAME: smacv2_5_units - win_rate__MAX,MAP_NAME: 27m_vs_30m - win_rate,MAP_NAME: 27m_vs_30m - win_rate__MIN,MAP_NAME: 27m_vs_30m - win_rate__MAX,MAP_NAME: 10m_vs_11m - win_rate,MAP_NAME: 10m_vs_11m - win_rate__MIN,MAP_NAME: 10m_vs_11m - win_rate__MAX,MAP_NAME: 6h_vs_8z - win_rate,MAP_NAME: 6h_vs_8z - win_rate__MIN,MAP_NAME: 6h_vs_8z - win_rate__MAX,MAP_NAME: 5m_vs_6m - win_rate,MAP_NAME: 5m_vs_6m - win_rate__MIN,MAP_NAME: 5m_vs_6m - win_rate__MAX,MAP_NAME: 3s5z - win_rate,MAP_NAME: 3s5z - win_rate__MIN,MAP_NAME: 3s5z - win_rate__MAX,MAP_NAME: 3s5z_vs_3s6z - win_rate,MAP_NAME: 3s5z_vs_3s6z - win_rate__MIN,MAP_NAME: 3s5z_vs_3s6z - win_rate__MAX,MAP_NAME: 3s_vs_5z - win_rate,MAP_NAME: 3s_vs_5z - win_rate__MIN,MAP_NAME: 3s_vs_5z - win_rate__MAX,MAP_NAME: 2s3z - win_rate,MAP_NAME: 2s3z - win_rate__MIN,MAP_NAME: 2s3z - win_rate__MAX
134,2195456,1.62751197814941,0.838574394583702,2.23123729228973,5.90366713702679,3.61445769667625,8.17941948771477,26.2202915549278,16.3978487253189,31.5136462450027,4.32150457054377,0,10.7070706784725,44.9672770500183,21.8295216560364,65.8227860927582,42.2929309308529,0,86.9565188884735,7.84374084323645,2.55439933389425,25.6032168865204,3.09162241406739,0,11.1607141792774,0,0,0,0,0,0,48.8362544775009,33.6448609828949,70.175439119339
135,2211840,1.24412393197417,0.88691795244813,1.53508773073554,6.44649028778076,4.07673865556717,8.66510570049286,26.9288411736488,17.8294569253922,32.8244268894196,4.40989453345537,0,8.85714292526245,45.0089213252068,20.123203098774,66.1855697631836,41.5789626538754,0,85.6677532196045,8.03948644548655,2.83822137862444,27.3202627897263,3.22568763513118,0.355871883220971,9.50413197278976,0,0,0,0,0,0,48.2287490367889,33.6363643407822,68.2819366455078
136,2228224,1.27424508333206,0,2.69662924110889,6.62332266569138,4.43349741399288,9.09090936183929,27.9740196466446,19.5822447538376,34.2711001634598,4.35357932001352,0,10.9289616346359,47.0618385076523,25.3246754407883,65.4958665370941,42.1306961774826,0,84.1935455799103,7.76063580065966,1.42993330955505,27.155727148056,3.706985861063,0,10.5932205915451,0,0,0,0,0,0,49.3263238668442,33.0188691616058,67.3640191555023
137,2244608,1.71384014189243,0.994035787880421,2.41758245974779,5.46631135046482,4.11622263491154,7.32323229312897,25.5685794353485,17.2972977161407,34.4827592372894,3.54216443374753,0,8.5164837539196,44.7099366784096,24.5472833514214,62.4481320381165,41.2246036529541,0,83.3333313465118,7.99930959939957,1.69491525739431,28.5904258489609,2.95511944685131,0,6.92640691995621,0,0,0,0,0,0,49.2247384786606,28.9719611406326,71.1111128330231
138,2260992,1.33735598064959,0.607287464663386,2.05479450523853,5.50805673003197,4.66200448572636,7.19603002071381,26.2206438183784,17.4129351973534,30.1234573125839,4.31383959949017,0,12.9310339689255,44.8814252018929,21.966527402401,59.9088847637177,43.6552792042494,0,88.2154881954193,8.94931279122829,3.26197743415833,31.1584562063217,2.08751263096929,0,5.10948896408081,0,0,0,0,0,0,48.5487365722656,25.2293586730957,70.4845786094666
139,2277376,1.39445438981056,1.02040814235806,1.60550456494093,5.69647956639528,2.74599548429251,8.58585834503174,26.3086223602295,16.2025317549706,33.5025370121002,3.82961658760905,0,11.4919357001781,44.7870603203774,23.275862634182,63.6174619197845,41.6425552964211,0,86.6459608078003,8.27233850955963,2.33863424509764,30.5373519659042,2.67360067926347,0,7.78210088610649,0,0,0,0,0,0,52.1972322463989,35.4838699102402,71.3675200939178
140,2293760,1.46368771791458,0.448430515825748,1.90677959471941,6.00714020431042,4.52261306345463,7.88804069161415,25.810589492321,18.6224490404129,31.1881184577942,3.44834653660655,0,9.62671935558319,44.8646652698517,18.3632731437683,61.2048208713532,43.7691451655701,0.256410264410079,87.8289461135864,8.19762136787176,1.89035926014185,28.7564754486084,2.81921721529216,0,6.78571462631226,0,0,0,0,0,0,49.4803392887116,30.0925940275192,67.1052634716034
141,2310144,1.87643930315971,1.02249486371875,2.92134825140238,6.60894855856895,5.6470587849617,7.7519379556179,26.5537169575691,20.5194801092148,32.4009329080582,2.31908382847905,0,6.13026805222034,44.6448829770088,16.5120586752892,60.7296109199524,43.4363183472306,0.263157906010747,86.3492071628571,7.65613090246916,1.66320167481899,26.8774718046188,2.89885690435767,0,6.81818202137947,0,0,0,0,0,0,51.6505324840546,31.1004787683487,69.777774810791
142,2326528,1.74447904340923,0.656455149874091,2.2172948345542,5.34718677401543,3.89294400811195,6.63129985332489,28.1207633018494,20.88772803545,34.0527564287186,1.6671834513545,0,4.2990654706955,45.8637318015099,20.112781226635,61.3583147525787,44.1376852151006,0.261096609756351,87.1287107467651,8.34719158709049,1.87793429940939,30.0511509180069,2.5433536618948,0.406504049897194,6.42201825976372,0,0,0,0,0,0,49.8957175016403,33.6448609828949,65.765768289566
143,2342912,1.80938091129065,1.31578948348761,2.77777779847383,5.66535048186779,4.15647923946381,7.85340294241905,28.0757808685303,14.0625,35.8208954334259,2.14126389473677,0,5.22243715822697,44.7607028484345,24.7950822114944,58.3710432052612,44.0905684605241,0,85.7605159282684,8.21158286184073,2.26104836910963,28.496041893959,2.94876622967422,0,6.84931501746178,0,0,0,0,0,0,50.9605824947357,30.9859156608582,68.6098635196686
144,2359296,1.27494625747204,0.657894741743803,1.57657656818628,5.77833354473114,4.70297038555145,7.43589773774147,29.9328026175499,20.7792207598686,38.9016032218933,2.28171544149518,0,5.45454546809197,44.5498418807983,28.329810500145,57.6642334461212,45.2548749744892,0,88.628762960434,9.11315642297268,3.3143937587738,30.3780972957611,2.32050321530551,0.326797389425337,5.09259253740311,0,0,0,0,0,0,52.3746109008789,34.2465758323669,68.6956524848938
145,2375680,1.77682425826788,0.860215071588755,2.42825616151094,6.31235979497433,4.48113195598125,8.79999995231628,28.7596014142036,20.4433500766754,35.8024686574936,1.96311087347567,0,4.93273548781872,45.3317701816559,27.0661145448685,60.5633795261383,44.4139179587364,0,88.4984016418457,8.97526763379574,2.55439933389425,31.5231800079346,2.40104978904128,0,6.66666701436043,0,0,0,0,0,0,52.6940006017685,31.8385660648346,73.0434775352478
146,2392064,1.34804463014007,0.840336177498102,2.01342273503542,7.05232158303261,5.67901246249676,8.44327211380005,29.2713049054146,24.1730272769928,37.4418616294861,1.88407991081476,0,5.35714291036129,47.0330864191055,27.3453086614609,60.869562625885,43.853460252285,0,90.0641024112701,8.97372983396053,2.0484171807766,33.8603436946869,3.53214382659644,0.341296917758882,8.87850448489189,0,0,0,0,0,0,52.9564648866653,36.190477013588,71.1111128330231
147,2408448,2.02188530936837,0.907029490917921,2.91479825973511,6.53261356055737,5.88235296308994,7.32984319329262,28.8618746399879,20.4545453190804,34.9009901285171,2.19212039373815,0,6.7833699285984,47.0968449115753,25.4237294197083,60.6796145439148,46.0249870270491,0.262467190623283,89.9676382541657,9.1561296954751,2.62891817837954,33.8645428419113,3.94537943415344,0.370370363816619,10.5769231915474,0,0,0,0,0,0,52.2618389129639,32.6829254627228,72.5321888923645
148,2424832,1.44909659400582,0.91116176918149,1.80586911737919,6.36903211474419,4.25000004470348,8.14249366521835,27.4143171310425,19.7080299258232,34.4660192728043,2.32685925439,0,7.91208818554878,43.5271835327148,28.0542999505997,57.9710125923157,47.1754257148132,0.269541773013771,87.697160243988,9.91882301867008,2.73327045142651,36.3143622875214,3.88498676009476,0,9.78260859847069,0,0,0,0,0,0,52.8635257482529,32.2429895401001,72.8395044803619
149,2441216,1.37195948511362,0.704225338995457,2.30414755642414,6.77611663937569,5.527638271451,8.01033601164818,28.5262474417686,20.3208550810814,37.9227042198181,2.85456296987832,0,9.71922278404236,43.1796413660049,26.3888895511627,54.6116530895233,47.9766715224832,0.514138815924525,90.9937858581543,9.60609328001738,1.99809707701206,35.1351350545883,4.08723779022694,0,11.4832535386086,0,0,0,0,0,0,53.7506628036499,36.3636374473572,74.6724903583527
150,2457600,1.87473928555846,0.657894741743803,3.2751090824604,5.95184728503227,5.18134720623493,7.32323229312897,29.8911085724831,23.0769231915474,35.6962025165558,3.45878122607246,0,13.0925506353378,42.2197890281677,30.5847078561783,50.8353233337402,48.1142295710743,0.533333327621222,85.8064532279968,9.91282921284437,2.071563154459,37.0121121406555,2.65646165236831,0,7.69230797886848,0,0,0,0,0,0,51.6411304473877,23.2876718044281,81.2765955924988
151,2473984,1.40890557318926,1.27931768074632,1.80180184543133,7.10719987750053,4.01002503931522,10.079575330019,28.0476680397987,21.3513508439064,31.5789461135864,2.15748378541321,0,7.47252777218819,43.3777087926865,33.5497826337814,51.5970528125763,47.5135300960392,0.254452927038074,89.4230782985687,10.4253213480115,2.15759854763746,39.0998601913452,2.27457413449883,0,7.61904790997505,0,0,0,0,0,0,56.0490256547928,31.6279083490372,79.5555531978607
152,2490368,1.91901225596666,1.09890112653375,3.03687639534473,6.63191974163055,5.55555559694767,10.3174604475498,28.1103166937828,19.2837461829186,32.8502416610718,1.72700744587928,0,5.80912865698338,40.3294318914413,31.44171833992,46.6083139181137,46.3333955407143,0,90.3225779533386,10.689654275775,2.41448692977428,40.0560230016708,3.10755297541618,0,7.9439252614975,0,0,0,0,0,0,57.6732850074768,30.5164307355881,79.3248951435089
153,2506752,1.1909225396812,0.900900922715664,1.31578948348761,5.88360264897347,3.64077687263489,8.03108811378479,28.921305835247,23.6914604902267,36.2745106220245,2.6871191104874,0,9.40919071435928,41.2922370433807,31.8926960229874,50.6172835826874,47.3716025147587,0.268096523359418,86.4779889583588,10.4141903668642,1.61750707775354,39.5604401826859,2.88871232420206,0,6.42201825976372,0,0,0,0,0,0,56.1399364471436,35.7487916946411,78.3333361148834
154,2523136,1.56923748552799,0.862068962305784,2.13219616562128,6.15578688681126,4.44444455206394,8.22281166911125,28.0432218313217,22.284123301506,33.1695318222046,3.20180207490921,0,11.2765960395336,42.1009260416031,31.5315306186676,54.3269217014313,47.3062580917031,0.268096523359418,88.6075973510742,10.8185853809118,2.59740259498358,40.8219188451767,2.18734191730618,0,5.55555559694767,0,0,0,0,0,0,56.7102760076523,31.1403512954712,82.6086938381195
155,2539520,1.07756883837283,0.423728814348578,1.54185025021434,6.97235286235809,5.33980578184128,8.62068980932236,29.5478981733322,21.4646458625793,36.9458138942718,4.48925057426095,0,13.2608696818352,41.2736487388611,30.988022685051,51.7156839370728,47.4847342120484,0.280112051405013,92.948716878891,10.9932725131512,1.97926480323076,42.3236519098282,2.721505779773,0,5.30973449349403,0,0,0,0,0,0,56.6223078966141,29.0640383958817,79.6747982501984
156,2555904,1.29189213737845,0.451467279344797,1.96936540305614,6.71369105577469,6.14250600337982,7.76470601558685,29.2029014229774,22.0670387148857,36.7298573255539,4.22460837289691,0,12.5506073236465,41.5140587091446,33.4056407213211,52.2891581058502,47.9366973787546,2.79329605400562,91.2621378898621,11.0304775834084,2.16368772089481,43.9886838197708,3.00872884690762,0,5.28634376823902,0,0,0,0,0,0,57.5058561563492,36.2790703773499,83.1932783126831
157,2572288,1.73298285342753,0.656455149874091,3.04449647665024,6.43954053521156,3.80952395498753,9.57446843385696,30.733135342598,20.4663217067718,39.3564343452454,4.33489084243774,0,9.80392172932625,41.7751669883728,32.8313261270523,53.0120491981506,48.2398454472423,2.4861877784133,91.5309429168701,10.7430710271001,2.94676814228296,40.3005450963974,3.14098920673132,0,7.07547143101692,0,0,0,0,0,0,55.2515834569931,30.9859156608582,82.7004194259644
158,2588672,1.9874850846827,1.25523013994098,2.8446389362216,5.67717552185059,3.69458124041557,7.2538860142231,30.8378171920776,26.3546794652939,35.2078229188919,3.68652967736125,0,9.61098372936249,39.544962644577,31.3063055276871,51.3126492500305,50.2514769136906,5.39772734045982,89.9350643157959,11.5432061254978,2.47619040310383,43.5643553733826,3.19082630798221,0,8.33333358168602,0,0,0,0,0,0,59.2216002941132,38.0952388048172,89.8305058479309
159,2605056,1.1115078208968,0.215517240576446,2.10772827267647,7.08796292543411,5.70719614624977,9.3264251947403,30.543332695961,24.3781089782715,37.0629370212555,4.76508382707834,0,10.029498487711,36.4351671934128,28.9822995662689,48.0582535266876,49.1514809429646,2.80898883938789,87.9598677158356,12.7591795474291,2.34301779419184,51.5492975711823,3.30316727980971,0,8.25688093900681,0,0,0,0,0,0,59.6630734205246,39.1111105680466,80.4979264736176
160,2621440,1.41432881355286,1.08459871262312,1.61662809550762,6.18111744523048,3.82653065025806,7.86516889929771,31.8343496322632,23.5924929380417,36.9047611951828,4.29327823221684,0,8.83977934718132,38.5707050561905,26.4775425195694,50,49.095736220479,4.91329468786716,88.1410241127014,11.4459642022848,2.35849060118198,44.8373407125473,2.47979640960693,0,4.10958901047707,0,0,0,0,0,0,57.2951740026474,33.4951460361481,82.5910925865173
161,2637824,1.56292749103159,0.211864407174289,2.27743275463581,5.90497188270092,4.58015277981758,6.83544278144836,29.9638968706131,24.274405837059,37.2093021869659,4.84801065176725,0,12.3949579894543,37.5627076625824,30.588236451149,44.1588789224625,49.4010610878468,3.99999991059303,93.4426248073578,12.2726565971971,2.23123729228973,49.9288767576218,2.57853996008635,0,7.43494406342506,0,0,0,0,0,0,59.3626070022583,40.0943398475647,86.1924707889557
162,2654208,2.04196207225323,1.06157111003995,3.88127863407135,5.63151180744171,4.19753082096577,7.39795938134193,29.0717247128487,18.0156663060188,36.7396593093872,6.58979620784521,0,18.6192467808723,39.3602687120438,25.5707770586014,46.9339609146118,50.446375310421,6.47887289524078,90.5723929405212,12.3985383287072,2.40963846445084,48.5314697027206,3.81050785537809,0.341296917758882,7.52688199281693,0,0,0,0,0,0,58.8791233301163,37.3205751180649,83.8842988014221
163,2670592,1.55050273984671,0.432900432497263,2.47422680258751,6.08656533062458,3.97877991199493,8.27067643404007,31.278834939003,26.4851480722427,37.4689817428589,9.16261523962021,0,26.6816139221191,38.4155130386353,28.0821919441223,45.9330141544342,50.4316835105419,10.416666418314,86.7313921451569,12.4456285685301,2.06185560673475,49.7126430273056,2.57859334349632,0,5.09259253740311,0,0,0,0,0,0,57.1003097295761,35.7487916946411,82.6446294784546
164,2686976,1.1345113068819,0.856531038880348,1.77777782082558,6.893630027771,5.2763819694519,8.20895507931709,31.4941728115082,25.3846168518066,36.5617424249649,5.73467444628477,0,16.2046909332275,40.6207603216171,32.4242413043976,51.1002421379089,50.3435151278973,6.76056370139122,89.3470764160156,13.7684156745672,2.26628892123699,54.824560880661,4.07910015434027,0,6.81818202137947,0,0,0,0,0,0,58.8331633806229,39.9061024188995,83.6909890174866
165,2703360,1.17536088451743,0.603621732443571,1.56599543988705,6.095926836133,4.97237555682659,7.51879662275314,32.1194195747375,26.6666680574417,39.1408115625381,5.14792203903198,0,12.9464283585548,40.6137353181839,34.8993301391602,46.4454978704453,50.1675939559937,8.63095223903656,88.52459192276,13.7617937847972,2.6143791154027,54.810494184494,3.29723092261702,0.316455704160035,5.02283088862896,0,0,0,0,0,0,57.0790815353394,36.0189586877823,83.9999973773956
166,2719744,1.22972410172224,0.833333376795054,1.73160172998905,6.48365259170532,5.42635656893253,7.79569894075394,32.7386265993118,28.4974098205566,39.2523378133774,5.82399759441614,0,14.858490228653,42.8966903686523,33.0316752195358,52.2277235984802,52.1628993749619,13.0303025245667,86.5573763847351,12.6976072788239,1.30232553929091,52.8803527355194,4.50495712459087,0,6.83760717511177,0,0,0,0,0,0,57.931627035141,35.6807500123978,84.649121761322
167,2736128,1.97966638952494,1.08932461589575,3.17460335791111,6.57794013619423,4.96277920901775,9.36708897352219,33.0889987945557,29.2620867490768,36.9565218687057,6.9841630756855,0,14.7058829665184,42.6392984390259,32.2072058916092,52.7499973773956,53.5371455550194,13.7829914689064,89.5973145961762,14.0311433374882,2.73327045142651,55.0375938415527,4.57459285855293,0,7.25190863013268,0,0,0,0,0,0,59.153026342392,36.5853667259216,87.9032254219055
168,2752512,1.78240805864334,0.421052612364292,2.51716244965792,5.94485223293304,4.37158457934856,7.84313753247261,32.6479762792587,27.9683381319046,36.5671634674072,8.63637030124664,0,21.3004484772682,39.4019794464111,26.2693166732788,47.1783310174942,50.9943762421608,12.7218931913376,86.0627174377441,12.2988281026483,2.15355809777975,48.8165676593781,4.46171306073666,0,6.69642835855484,0,0,0,0,0,0,61.9283753633499,34.2465758323669,85.5895221233368
169,2768896,1.71384992077947,1.00200399756432,3.17460335791111,6.15773685276508,4.83870953321457,7.86802023649216,33.0620050430298,31.2182754278183,34.8894357681274,7.85194411873817,0,16.556291282177,41.3920331001282,29.5081973075867,50.629723072052,52.1344670653343,16.6163146495819,82.0422530174255,13.4814440831542,2.86885239183903,55.0000011920929,3.84984649717808,0,6.1224490404129,0,0,0,0,0,0,62.5195181369782,37.3684197664261,83.7606847286224
170,2785280,1.47057764232159,1.10375275835395,2.0833333954215,6.56449161469936,5.03778345882893,8.47880318760872,32.6212930679321,28.5347044467926,36.194896697998,10.182436928153,0,23.0248302221298,40.4277014732361,31.5233796834946,49.6314495801926,54.7948181629181,19.3430662155151,83.7455809116364,14.0789556503296,2.74621210992336,55.2592575550079,4.70347940921783,0,10.0000001490116,0,0,0,0,0,0,60.7301616668701,37.1559619903564,79.8319339752197
171,2801664,2.04068083316088,1.01626012474298,3.48583869636059,6.25566549599171,4.98753115534782,7.71276578307152,31.6350036859512,28.0701756477356,35.8536571264267,9.13287252187729,0,21.1981564760208,40.3277730941772,27.4231672286987,49.876543879509,53.5457760095596,19.8813050985336,83.1034481525421,14.4580913707614,2.53283306956291,59.0433478355408,4.5399609208107,0,7.8740157186985,0,0,0,0,0,0,61.736171245575,35.6481492519379,84.033614397049
172,2818048,1.61745535209775,0.610997946932912,2.77136266231537,6.44003450870514,4.7244094312191,8.67346972227097,33.62045109272,28.571429848671,37.046006321907,6.65343925356865,0,13.6507943272591,40.6892031431198,26.9326686859131,50.3649652004242,53.8653847575188,15.804597735405,85.9060406684876,14.7270561382175,3.00469491630793,59.8540127277374,3.83299954235554,0,8.07174891233444,0,0,0,0,0,0,61.3587820529938,38.6138617992401,82.9059839248657
173,2834432,1.79375307634473,0.603621732443571,2.7083333581686,6.72369681298733,4.27135676145554,8.54271352291107,33.8922590017319,30.402010679245,39.4607841968536,7.63888899236918,0,21.4285716414452,38.9929193258286,24.3654817342758,48.9177495241165,55.8066117763519,21.0843369364738,88.4488463401794,14.5316352695227,2.27488148957491,58.112096786499,5.26825841516256,0,11.9266055524349,0,0,0,0,0,0,61.0651063919067,36.1502349376678,83.8297843933106
174,2850816,1.44378927536309,0.58939098380506,2.66075395047665,6.29329606890678,5.35714291036129,7.7114425599575,32.9170507192612,30.1298707723618,37.5308632850647,6.20404779911041,0,16.8639048933983,40.4615521430969,26.9417464733124,49.8701304197311,57.1243703365326,22.4550902843475,87.666666507721,13.5455838218331,2.39043831825256,56.2032878398895,5.22059343755245,0,12.1621623635292,0,0,0,0,0,0,61.0167193412781,32.3809534311295,82.7160477638245
175,2867200,2.06712353974581,1.19760483503342,2.96127554029226,6.80240817368031,4.33673486113548,8.85714292526245,33.1121134757996,27.5689214468002,40.350878238678,6.18303064256907,0,16.9753089547157,40.5829966068268,31.2796205282211,47.3557680845261,55.4271432757378,20.5714285373688,86.7549657821655,14.8939402773976,2.30105463415384,61.9970202445984,5.71994722355157,0.256410264410079,15.4545456171036,0,0,0,0,0,0,62.0637094974518,31.9047629833221,81.5899610519409
176,2883584,1.71543536707759,0.842105224728584,2.26757377386093,5.76909281313419,4.78723421692848,7.23860561847687,32.2290670871735,29.2803972959518,36.1445784568787,5.56359607726336,0,13.8036802411079,41.5642988681793,33.6336344480515,49.1139233112335,56.1389961838722,19.7080299258232,89.4904434680939,15.089384354651,2.64400374144316,61.0541701316834,3.79142962396145,0,8.44444409012795,0,0,0,0,0,0,59.1043442487717,34.1346144676208,80.6584358215332
177,2899968,2.21045404672623,1.15830115973949,3.28638479113579,6.67402021586895,5.26315793395042,8.01033601164818,32.0553523302078,30.402010679245,32.9949229955673,5.09565928950906,0,14.3283575773239,45.329053401947,37.4689817428589,53.9682567119598,55.6589862704277,20.833332836628,86.4238381385803,15.9351708739996,2.44590789079666,63.2286965847015,5.07564096245915,0.235294108279049,10.9649121761322,0,0,0,0,0,0,61.7651987075806,37.9629641771317,83.5341393947601
178,2916352,1.68725551106036,0.625000009313226,3.30969281494617,6.44063584506512,3.93700785934925,8.45771133899689,34.0676158666611,32.0665091276169,35.768261551857,5.05862580612302,0,15.4518947005272,41.3018882274628,32.9145729541779,46.6334164142609,57.1265786886215,25.5319148302078,88.2943153381348,16.3392158597708,3.41232232749462,65.7534241676331,4.44003604352474,0,10.4803495109081,0,0,0,0,0,0,61.4300334453583,30.3482592105865,83.2653045654297
179,2932736,1.76446340046823,0.595238106325269,2.95454543083906,6.14321261644363,3.79746817052364,8.10055881738663,34.69282746315,30.5000007152557,39.2947107553482,6.71788491308689,0,15.4761910438538,42.4269449710846,31.7829459905624,53.43137383461,57.0903638005257,22.9090914130211,86.6883099079132,15.2535532414913,3.40340323746204,61.5733742713928,4.8071476072073,0,9.43396240472794,0,0,0,0,0,0,64.7294443845749,38.6363625526428,88.4773671627045
180,2949120,1.83349996805191,1.2269938364625,2.99539174884558,6.49786844849587,5.69948181509972,7.84313753247261,35.0334399938583,31.0344815254211,40.0000005960465,8.48296359181404,0,21.1356461048126,43.0731278657913,33.3839148283005,49.2385774850845,56.465440094471,24.4444444775581,85.0318491458893,15.4179718717933,2.69767437130213,62.6707136631012,5.02607602626085,0,14.6226420998573,0,0,0,0,0,0,61.6892719268799,34.9514573812485,84.4262301921845
181,2965504,1.50395376607776,0.404858309775591,2.75862067937851,7.82652422785759,4.5569621026516,10.282776504755,34.663850069046,31.0880839824677,40.8312946557999,7.91599228978157,0,17.6829263567925,44.4908744096756,36.2252652645111,49.8721241950989,56.6768914461136,22.4637687206268,86.2542927265167,16.0414557158947,3.56778800487518,65.2968049049377,6.60891946870834,0.215053767897189,19.004525244236,0,0,0,0,0,0,63.7602174282074,37.3205751180649,89.9581611156464
182,2981888,1.91029936075211,1.2684989720583,2.41228062659502,7.88744129240513,5.41237108409405,10.6666669249535,34.1034936904907,31.7241370677948,35.5769217014313,8.80020186305046,0,18.5863867402077,43.1433564424515,35.4354351758957,49.8759299516678,57.7118784189224,20.9459453821182,85.4368925094605,16.3310134038329,3.05927339941263,68.9393937587738,5.63195500522852,0,15.1785716414452,0,0,0,0,0,0,67.0663166046143,49.7695863246918,77.9660999774933
183,2998272,1.98927018791437,0.877192988991737,3.05882357060909,7.46362790465355,5.39845749735832,8.47457647323608,35.0474137067795,31.3157886266708,40.0966197252274,8.54827612638474,0,17.2955974936485,41.3320904970169,35.3211015462875,48.3796298503876,58.9739817380905,22.4999994039536,84.6666693687439,16.7802464962006,3.15186232328415,68.6186194419861,6.65670992573723,0.142857141327113,19.178082048893,0,0,0,0,0,0,64.2776566743851,39.7058814764023,89.3442630767822
184,3014656,1.89786011353135,1.06837609782815,2.79069766402245,6.66795589029789,4.22885566949844,10.7734806835651,34.7777754068375,33.1719130277634,36.7901235818863,7.12078213691711,0,15.068493783474,44.7558963298798,37.5609755516052,52.2458612918854,60.8426749706268,25.79505443573,90.5723929405212,16.3863772526383,2.89017334580421,67.4772024154663,6.13504868000746,0,17.1945706009865,0,0,0,0,0,0,64.1146224737167,41.5094345808029,83.9357435703278
185,3031040,2.03484829515219,1.33333336561918,3.44827584922314,7.2177267819643,4.40097786486149,11.8598379194736,33.4116691350937,29.1989654302597,37.6213580369949,6.86171721317805,0,16.0130724310875,44.0384143590927,34.5921456813812,54.1095912456512,59.4935613870621,30.0000011920929,85.9060406684876,16.236110702157,2.59481035172939,66.218239068985,6.24818749725819,0,14.5454540848732,0,0,0,0,0,0,62.7816557884216,33.8095247745514,86.2660944461823
186,3047424,1.88873410224915,1.08695654198527,3.09734512120485,6.38270407915115,4.90956082940102,8.58725756406784,34.5828652381897,31.4861446619034,38.0710661411285,9.49222072958946,0,19.1601052880287,42.7461445331574,34.198471903801,50,60.5035877227783,30.6122452020645,85.6655299663544,15.761509463191,2.30991337448359,66.3608551025391,7.841114718467,0.15479875728488,22.4137932062149,0,0,0,0,0,0,65.4078561067581,36.792454123497,87.9999995231628
187,3063808,1.88524710014462,1.03734442964196,2.52873562276363,7.44919449090958,5.65552711486816,8.9595377445221,35.0371271371841,27.5000005960464,40.7035171985626,9.54188890755177,0,20.6388205289841,38.8458102941513,35.8353525400162,40.7407402992249,62.2091853618622,35.6495469808578,84.4290673732758,16.738757006824,2.47035566717386,71.3423848152161,6.64477352052927,0,18.4100419282913,0,0,0,0,0,0,65.105562210083,41.4414405822754,83.9999973773956
188,3080192,1.62403402850032,0.636942684650421,2.6143791154027,7.17916004359722,5.61224482953548,7.63157904148102,35.9593790769577,32.9145729541779,38.9294415712357,8.75758789479733,0,18.5303509235382,37.849925160408,35.1039260625839,39.5833343267441,63.3133161067963,38.7096762657166,85.9531760215759,17.4933211877942,3.02114803344011,72.7828741073608,6.79009720683098,0,19.3415641784668,0,0,0,0,0,0,67.1319556236267,46.7661678791046,83.0578505992889
189,3096576,1.96807105094194,1.51843819767237,2.8888888657093,8.01029302179813,5.02512566745281,10.3064067661762,34.4794481992722,31.3924044370651,37.9227042198181,10.1213313639164,0,22.1052631735802,39.6420246362686,36.5617424249649,44.5238083600998,63.1670922040939,40.2135223150253,87.1287107467651,16.5372747927904,2.88184434175491,67.7862584590912,6.69599078595638,0,14.7679328918457,0,0,0,0,0,0,65.8413654565811,42.0560747385025,86.2903237342835
190,3112960,2.13738711550832,1.25000001862645,2.70270276814699,7.00568489730358,3.60576920211315,10.3542231023312,36.766973733902,35.1010113954544,38.832488656044,11.4678371697664,0,23.5443040728569,40.3438007831574,35.2785140275955,46.1928933858871,66.1528027057648,44.9999988079071,87.7813518047333,16.807717345655,2.37868689000607,71.3423848152161,6.37971684336662,0,12.7272725105286,0,0,0,0,0,0,67.6483947038651,40.3940886259079,87.5501990318298
191,3129344,2.0395172573626,0.671140942722559,2.87610627710819,7.08561144769192,4.97512444853783,9.97375324368477,36.0824680328369,34.0909093618393,39.3364936113358,12.9472181200981,0,27.554178237915,35.6442493200302,33.1592679023743,39.6551728248596,66.635068655014,43.848580121994,90.5723929405212,16.7403550446033,2.26628892123699,70.9677398204803,4.41153958439827,0,8.08510631322861,0,0,0,0,0,0,68.1284075975418,46.2264150381088,86.6141736507416
192,3145728,1.78555585443974,0.831600837409496,3.05676851421595,7.73013152182102,5.18518500030041,10.3626944124699,34.6200329065323,29.3827146291733,37.0927304029465,15.5355580151081,0,31.1526477336884,36.4284443855286,31.4861446619034,39.6464645862579,66.0009181499481,42.586749792099,90.6666696071625,17.0211775973439,2.58620698004961,69.8027312755585,4.47361595928669,0,7.09677413105965,0,0,0,0,0,0,67.624379992485,38.0952388048172,85.0427329540253
