Step,Env_step,MAP_NAME: smacv2_20_units - returns,MAP_NAME: smacv2_20_units - returns__MIN,MAP_NAME: smacv2_20_units - returns__MAX,MAP_NAME: smacv2_10_units - returns,MAP_NAME: smacv2_10_units - returns__MIN,MAP_NAME: smacv2_10_units - returns__MAX,MAP_NAME: smacv2_5_units - returns,MAP_NAME: smacv2_5_units - returns__MIN,MAP_NAME: smacv2_5_units - returns__MAX,MAP_NAME: 27m_vs_30m - returns,MAP_NAME: 27m_vs_30m - returns__MIN,MAP_NAME: 27m_vs_30m - returns__MAX,MAP_NAME: 10m_vs_11m - returns,MAP_NAME: 10m_vs_11m - returns__MIN,MAP_NAME: 10m_vs_11m - returns__MAX,MAP_NAME: 6h_vs_8z - returns,MAP_NAME: 6h_vs_8z - returns__MIN,MAP_NAME: 6h_vs_8z - returns__MAX,MAP_NAME: 5m_vs_6m - returns,MAP_NAME: 5m_vs_6m - returns__MIN,MAP_NAME: 5m_vs_6m - returns__MAX,MAP_NAME: 3s5z - returns,MAP_NAME: 3s5z - returns__MIN,MAP_NAME: 3s5z - returns__MAX,MAP_NAME: 3s5z_vs_3s6z - returns,MAP_NAME: 3s5z_vs_3s6z - returns__MIN,MAP_NAME: 3s5z_vs_3s6z - returns__MAX,MAP_NAME: 3s_vs_5z - returns,MAP_NAME: 3s_vs_5z - returns__MIN,MAP_NAME: 3s_vs_5z - returns__MAX,MAP_NAME: 2s3z - returns,MAP_NAME: 2s3z - returns__MIN,MAP_NAME: 2s3z - returns__MAX
286,4685824,0.514733904600143,0.473245114088059,0.535084187984467,0.778496479988098,0.709921061992645,0.845160901546478,1.22663979530334,1.17973005771637,1.26875948905945,0.743881806731224,0.631024181842804,0.83506041765213,1.38360948562622,1.26934957504272,1.56893944740295,1.80010583400726,1.55295038223267,1.89364528656006,0.946837329864502,0.710980474948883,1.84060192108154,1.06683655977249,0.673830151557922,1.5039849281311,0.587417787313461,0.498590439558029,0.692099392414093,0.683354043960571,0.585487842559814,0.81168270111084,1.79892003536224,1.49247765541077,1.96833074092865
287,4702208,0.522174155712128,0.495226323604584,0.552634358406067,0.781755924224854,0.698970854282379,0.868876039981842,1.23249251842499,1.19900548458099,1.25796818733215,0.756504222750664,0.673885643482208,0.828108072280884,1.39063258171082,1.20321357250214,1.58806169033051,1.77352058887482,1.48954367637634,1.91395699977875,0.952148473262787,0.727893173694611,1.82609963417053,1.05500316619873,0.663674414157867,1.51733863353729,0.596524691581726,0.513473570346832,0.698286116123199,0.687084436416626,0.587558388710022,0.821272850036621,1.79648864269257,1.52890717983246,1.95786118507385
288,4718592,0.533700221776962,0.489484637975693,0.583698749542236,0.796418559551239,0.733728468418121,0.846329867839813,1.20767016410828,1.17995321750641,1.22529435157776,0.757588401436806,0.713277041912079,0.821840286254883,1.40176961421967,1.26876735687256,1.5674729347229,1.77729239463806,1.64740180969238,1.91612732410431,0.950008594989777,0.716862440109253,1.82621085643768,1.06914057731628,0.669024050235748,1.5268965959549,0.594136321544647,0.510849475860596,0.686523020267487,0.698541986942291,0.585161149501801,0.861762523651123,1.81376481056213,1.59298145771027,1.95647811889648
289,4734976,0.528562009334564,0.506776452064514,0.552428722381592,0.811256146430969,0.706572711467743,0.90424370765686,1.23572282791138,1.21318960189819,1.29078686237335,0.777670487761498,0.670852184295654,0.919325947761536,1.38513214588165,1.10871815681458,1.54507577419281,1.79514472484589,1.69146370887756,1.87582242488861,0.954276704788208,0.710216760635376,1.85485172271729,1.07100865840912,0.691163897514343,1.51438426971436,0.597124683856964,0.511937379837036,0.691735208034515,0.689761555194855,0.586503624916077,0.826625466346741,1.81442084312439,1.52319610118866,1.97194981575012
290,4751360,0.537350749969482,0.489991247653961,0.590378224849701,0.789904177188873,0.720435976982117,0.85098522901535,1.22466533184052,1.14897763729095,1.30614018440247,0.798150956630707,0.655666589736939,0.925107419490814,1.37677240371704,1.25276350975037,1.55407810211182,1.78452355861664,1.61391353607178,1.89254820346832,0.949395287036896,0.712487876415253,1.86270117759705,1.10518888235092,0.697448492050171,1.56282603740692,0.604761552810669,0.523960053920746,0.695743680000305,0.688695001602173,0.586495637893677,0.802078902721405,1.80949594974518,1.58169722557068,1.95644783973694
291,4767744,0.5379842877388,0.477668702602387,0.602121353149414,0.796902990341186,0.675844073295593,0.917155027389526,1.22860026359558,1.16896402835846,1.28167033195496,0.783254712820053,0.625306069850922,0.937309622764587,1.42735865116119,1.30801129341125,1.5423389673233,1.81351411342621,1.67949306964874,1.9137499332428,0.944870352745056,0.70045679807663,1.84319496154785,1.08567045927048,0.712692439556122,1.53547954559326,0.594806897640228,0.501633167266846,0.683906257152557,0.697289860248566,0.591400802135468,0.830280184745789,1.8075886964798,1.57873201370239,1.94469618797302
292,4784128,0.550801908969879,0.519354343414307,0.59870845079422,0.791724073886871,0.682480931282043,0.857378363609314,1.24649419784546,1.22941172122955,1.2581102848053,0.762682631611824,0.619090020656586,0.911734044551849,1.41697084903717,1.26728665828705,1.59254848957062,1.78416147232056,1.61376643180847,1.90700960159302,0.947719407081604,0.70275890827179,1.83167266845703,1.08473370075226,0.712246060371399,1.52015101909637,0.59525773525238,0.513201832771301,0.681459546089172,0.703500735759735,0.592903316020966,0.828974008560181,1.78136537075043,1.55217361450195,1.91385078430176
293,4800512,0.535270476341248,0.494908332824707,0.562436878681183,0.806466233730316,0.703762710094452,0.854900717735291,1.2436331987381,1.21271944046021,1.27321970462799,0.775818526744843,0.604802846908569,0.980904221534729,1.43781552314758,1.26491940021515,1.63489389419556,1.80213191509247,1.68564176559448,1.89675223827362,0.953216743469238,0.718715846538544,1.87004089355469,1.09592716693878,0.7137810587883,1.52134871482849,0.597262871265411,0.516633689403534,0.698213458061218,0.696170520782471,0.600518941879272,0.827117204666138,1.80856509208679,1.58791565895081,1.9490225315094
294,4816896,0.545475792884827,0.476434886455536,0.597036182880402,0.829837560653687,0.741457879543304,0.928054869174957,1.20957050323486,1.14780032634735,1.26185631752014,0.743498295545578,0.624543845653534,0.920104324817658,1.45985567569733,1.32307064533234,1.63788974285126,1.79828853607178,1.68402016162872,1.89056766033173,0.942949450016022,0.705593347549439,1.83858740329742,1.10812655687332,0.696921706199646,1.53711223602295,0.593506717681885,0.500880360603333,0.69713294506073,0.705428874492645,0.601942777633667,0.860970735549927,1.79118363857269,1.59608542919159,1.94748115539551
295,4833280,0.548795247077942,0.522576689720154,0.596010863780975,0.818580055236816,0.698935329914093,0.909050107002258,1.23116488456726,1.18008816242218,1.28541529178619,0.722970098257065,0.581261217594147,0.892114877700806,1.45219588279724,1.27692103385925,1.62330460548401,1.78963584899902,1.64966976642609,1.87380456924438,0.945992243289947,0.705669045448303,1.84309363365173,1.0811249256134,0.707852303981781,1.52047514915466,0.587052369117737,0.510854184627533,0.688048005104065,0.694431972503662,0.598723411560059,0.819092512130737,1.78479707241058,1.52652633190155,1.90824639797211
296,4849664,0.535052287578583,0.50096982717514,0.580542206764221,0.824885761737824,0.74756395816803,0.869809567928314,1.23991107940674,1.18373596668243,1.29572904109955,0.707723096013069,0.55291873216629,0.813282668590546,1.43763778209686,1.28327393531799,1.61360466480255,1.7979011297226,1.6779363155365,1.87310647964478,0.947823321819305,0.719560325145721,1.83836257457733,1.11638481616974,0.72599995136261,1.50772297382355,0.584193068742752,0.475866109132767,0.690056025981903,0.700733041763306,0.603043794631958,0.845643877983093,1.78738036155701,1.42443752288818,1.94277465343475
297,4866048,0.550815296173096,0.508545756340027,0.608829855918884,0.810309565067291,0.724048137664795,0.906597256660461,1.23919568061829,1.18705093860626,1.28274810314178,0.719513416290283,0.550025701522827,0.818608939647675,1.46399912834167,1.26198983192444,1.65554642677307,1.79926891326904,1.70178663730621,1.85006809234619,0.937207353115082,0.707885384559631,1.81565928459167,1.11643203496933,0.709689915180206,1.55936896800995,0.597087061405182,0.5062056183815,0.687453806400299,0.710217928886414,0.601139605045319,0.928422749042511,1.73201968669891,1.15249705314636,1.94156885147095
298,4882432,0.553708040714264,0.501294195652008,0.619653582572937,0.818898594379425,0.73844587802887,0.910312414169312,1.22027690410614,1.14500772953033,1.28838729858398,0.719087362289429,0.525421738624573,0.839829027652741,1.47365729808807,1.25157928466797,1.6588054895401,1.81147799491882,1.72712910175324,1.87178671360016,0.939064216613769,0.7019003033638,1.80765247344971,1.12166665792465,0.696451663970947,1.56197965145111,0.596989369392395,0.502359986305237,0.6966193318367,0.69358594417572,0.603397488594055,0.859999895095825,1.72501306533813,1.12202739715576,1.95462799072266
299,4898816,0.5400410592556,0.489206224679947,0.599564611911774,0.786457633972168,0.661756277084351,0.883756220340729,1.25984952449799,1.21001303195953,1.29624927043915,0.710337340831757,0.502502024173737,0.830683708190918,1.45192503929138,1.30356454849243,1.65884709358215,1.80895268917084,1.75708186626434,1.87960302829742,0.955878484249115,0.714103937149048,1.85395741462708,1.10288957357407,0.751973688602448,1.51736116409302,0.596090513467789,0.49924311041832,0.699846982955933,0.69961177110672,0.607381880283356,0.868851184844971,1.73401548862457,1.11957633495331,1.96764600276947
300,4915200,0.539664793014526,0.487643003463745,0.604771256446838,0.814691853523254,0.710547387599945,0.931833803653717,1.2634596824646,1.2274078130722,1.28379988670349,0.67369119822979,0.55677741765976,0.73368501663208,1.48365087509155,1.29617166519165,1.67093110084534,1.80349843502045,1.74483096599579,1.90089273452759,0.947703993320465,0.716764390468597,1.82309067249298,1.09165676832199,0.656727135181427,1.52563142776489,0.607362860441208,0.49307057261467,0.718240559101105,0.698795831203461,0.61285799741745,0.866737425327301,1.74519171714783,1.11583185195923,1.94095182418823
301,4931584,0.550218379497528,0.487579375505447,0.626921355724335,0.814195227622986,0.715640723705292,0.902196705341339,1.26349921226501,1.20621728897095,1.32579338550568,0.685107290744782,0.556410193443298,0.732755661010742,1.47494740486145,1.29885673522949,1.68265604972839,1.81149110794067,1.74918031692505,1.86966753005981,0.962470197677612,0.725300967693329,1.87231135368347,1.10737100839615,0.671833038330078,1.62017285823822,0.590639108419418,0.475706249475479,0.704085528850555,0.706246888637543,0.613418281078339,0.902589917182922,1.7407910823822,1.26157665252686,1.94456040859222
302,4947968,0.53134526014328,0.470841109752655,0.599464952945709,0.795444786548615,0.686509609222412,0.877025842666626,1.23230016231537,1.19353520870209,1.27706754207611,0.750096678733826,0.550613582134247,0.840437650680542,1.46618318557739,1.31168067455292,1.63308489322662,1.80894999504089,1.682825922966,1.87062060832977,0.946735990047455,0.710284113883972,1.83856809139252,1.12362313270569,0.710791707038879,1.53989326953888,0.594276630878449,0.509727001190186,0.690863847732544,0.709072554111481,0.61961442232132,0.881983160972595,1.78415400981903,1.35500073432922,1.96849095821381
303,4964352,0.544703555107117,0.493541151285172,0.599489808082581,0.809149467945099,0.724221169948578,0.913806557655335,1.20472557544708,1.18691205978394,1.24887907505035,0.723897591233254,0.527392685413361,0.842703580856323,1.48356032371521,1.28132236003876,1.59071838855743,1.83654894828796,1.77187693119049,1.89830958843231,0.943636202812195,0.717382907867432,1.83169317245483,1.09775826931,0.691471338272095,1.51263546943665,0.592781519889831,0.502133190631866,0.707280039787293,0.715429437160492,0.614153742790222,0.923368871212006,1.75402390956879,1.14799928665161,1.97160005569458
304,4980736,0.550506794452667,0.494363188743591,0.58742618560791,0.78876645565033,0.689916789531708,0.90385115146637,1.25209743976593,1.22304379940033,1.2808495759964,0.720279023051262,0.553468644618988,0.807944357395172,1.50841228961945,1.3598837852478,1.68713545799255,1.80375607013702,1.70458316802979,1.87381768226624,0.955222547054291,0.718282818794251,1.85596489906311,1.07368092536926,0.639996707439423,1.5922337770462,0.602957701683044,0.504240453243256,0.698683440685272,0.719370472431183,0.612647771835327,0.916305601596832,1.70853209495544,0.954523801803589,1.96917831897736
305,4997120,0.546877193450928,0.49956601858139,0.612167179584503,0.800081217288971,0.731410026550293,0.882824182510376,1.26685099601746,1.23662853240967,1.31229484081268,0.728688195347786,0.585635662078857,0.819379806518555,1.49415140151978,1.36332774162292,1.63826024532318,1.818186378479,1.75790727138519,1.89357805252075,0.954698920249939,0.714530825614929,1.87019407749176,1.11719343662262,0.69199812412262,1.58576822280884,0.604070127010345,0.516708493232727,0.70795613527298,0.723845088481903,0.616632759571075,0.95471727848053,1.70478115081787,0.862701535224915,1.96414840221405
306,5013504,0.528773707151413,0.47606948018074,0.599260568618774,0.825550472736359,0.769952476024628,0.908957064151764,1.24189553260803,1.19937014579773,1.28478837013245,0.745752230286598,0.583827674388886,0.919895827770233,1.48234510421753,1.33902931213379,1.60741055011749,1.79700162410736,1.63221681118011,1.88410449028015,0.957878136634827,0.723104655742645,1.86302185058594,1.10668246746063,0.681100726127625,1.56051158905029,0.603468471765518,0.481824189424515,0.709217667579651,0.730497109889984,0.612713992595673,0.994645953178406,1.73939601182938,0.967792570590973,1.97190725803375
307,5029888,0.526955598592758,0.469532072544098,0.580265760421753,0.819300222396851,0.688776791095734,0.947978496551514,1.25992515087128,1.22637975215912,1.29822421073914,0.788988992571831,0.555177271366119,0.986915469169617,1.46742033958435,1.29026472568512,1.62819695472717,1.79948966503143,1.6422666311264,1.90307927131653,0.948660254478455,0.709774792194366,1.85206532478333,1.13513975143433,0.758518278598785,1.53633546829224,0.606023800373077,0.49674379825592,0.722220063209534,0.739083802700043,0.625299572944641,0.988375961780548,1.70629122257233,0.871310353279114,1.96356284618378
308,5046272,0.518895757198334,0.465638279914856,0.574364960193634,0.809340941905975,0.694094657897949,0.912612795829773,1.24918465614319,1.23351991176605,1.27436530590057,0.784901663661003,0.532203614711762,0.910994410514832,1.47932951450348,1.31451225280762,1.66302442550659,1.79795022010803,1.69870591163635,1.89739453792572,0.956826031208038,0.725467503070831,1.84291505813599,1.15497162342072,0.745500206947327,1.56970143318176,0.606610995531082,0.489776343107224,0.703995943069458,0.732101905345917,0.614173233509064,1.00778090953827,1.71676778793335,0.926833629608154,1.95505523681641
309,5062656,0.533063960075378,0.493209421634674,0.578794956207275,0.81692875623703,0.685854971408844,0.947125971317291,1.24934070110321,1.19605112075806,1.28018534183502,0.763048261404038,0.574517369270325,0.884913146495819,1.46661493778229,1.27734899520874,1.62609839439392,1.82108449935913,1.72406435012817,1.89147257804871,0.95782915353775,0.723178446292877,1.85518062114716,1.16146165132523,0.759315848350525,1.65671610832214,0.60810267329216,0.451253563165665,0.706171929836273,0.724966561794281,0.621832609176636,0.956841349601746,1.72091218233109,0.896957099437714,1.98153650760651
310,5079040,0.508383333683014,0.473597645759583,0.559978783130646,0.790397882461548,0.682770609855652,0.874161899089813,1.24600822925568,1.21235764026642,1.30894792079926,0.766078338027,0.596633434295654,0.994392216205597,1.46544120311737,1.32054495811462,1.60330951213837,1.80049052238464,1.68011474609375,1.86152005195618,0.953105974197388,0.721694231033325,1.84557127952576,1.14486645460129,0.721005797386169,1.55253922939301,0.616787189245224,0.49713996052742,0.71425211429596,0.728331732749939,0.622930288314819,0.975136816501617,1.72192693948746,0.874727666378021,1.99183797836304
311,5095424,0.524940663576126,0.465993970632553,0.603373885154724,0.797684991359711,0.69428163766861,0.897731721401215,1.21987040042877,1.20815515518188,1.2430773973465,0.730823934078217,0.563365697860718,1.03027307987213,1.48452575206757,1.3220579624176,1.6887012720108,1.7993373632431,1.65693533420563,1.90437090396881,0.964821445941925,0.732555091381073,1.86583030223846,1.14602787494659,0.802406191825867,1.57489657402039,0.607370507717133,0.505781769752502,0.717071056365967,0.728037524223328,0.629790365695953,0.964581072330475,1.72829549312592,0.967275619506836,1.96560502052307
312,5111808,0.534203737974167,0.480143517255783,0.581191956996918,0.828355967998505,0.689161777496338,0.957642495632172,1.23637709617615,1.19195747375488,1.26497292518616,0.711368560791016,0.541488468647003,1.01385164260864,1.47569777965546,1.33998608589172,1.68800675868988,1.81276059150696,1.75452733039856,1.85452437400818,0.945280873775482,0.71303516626358,1.82565486431122,1.15810052156448,0.768288016319275,1.58862388134003,0.584355455636978,0.428366869688034,0.710941910743713,0.722531390190124,0.622832000255585,0.938515543937683,1.73499410152435,0.946454882621765,1.96255791187286
313,5128192,0.528337204456329,0.472056984901428,0.581106722354889,0.806998801231384,0.669444620609283,0.916581392288208,1.25478601455688,1.22695326805115,1.28411161899567,0.698788940906525,0.528336465358734,0.934540688991547,1.47669172286987,1.31375432014465,1.7087527513504,1.80605742931366,1.74781239032745,1.87346136569977,0.953711259365082,0.714069128036499,1.84861862659454,1.15047328472137,0.781834304332733,1.57548081874847,0.586083447933197,0.394509375095367,0.704282581806183,0.746522879600525,0.638955175876617,1.04647397994995,1.73646727800369,0.959735333919525,1.98877108097076
314,5144576,0.521076083183289,0.463007569313049,0.562360048294067,0.816923153400421,0.710879027843475,0.936190247535706,1.24413175582886,1.21291923522949,1.26871490478516,0.692539751529694,0.530773043632507,0.927560091018677,1.50807046890259,1.34013652801514,1.7470281124115,1.82538788318634,1.73899340629578,1.88795745372772,0.957181131839752,0.721648931503296,1.85509598255157,1.14531090259552,0.77136617898941,1.61053860187531,0.588760638237,0.376819491386414,0.716947495937347,0.734871995449066,0.633046805858612,0.984818398952484,1.71623131036758,0.932890117168427,1.98378086090088
315,5160960,0.507658183574677,0.457939743995667,0.558932662010193,0.799240398406982,0.707083940505981,0.909477353096008,1.26309669017792,1.19790756702423,1.30887341499329,0.682714536786079,0.558549582958221,0.911477625370026,1.47972047328949,1.30889987945557,1.72602796554565,1.81993808746338,1.66802275180817,1.89634728431702,0.947046411037445,0.703736245632172,1.85276293754578,1.15749081373215,0.750072360038757,1.68012630939484,0.586485010385513,0.378048270940781,0.69772219657898,0.756682014465332,0.633398413658142,1.10096085071564,1.73708808422089,1.01035439968109,1.98421478271484
316,5177344,0.5210080742836,0.465790092945099,0.562723517417908,0.789612782001495,0.681409060955048,0.964739739894867,1.23483357429504,1.19876277446747,1.26736652851105,0.673510164022446,0.578852832317352,0.877038896083832,1.48564829826355,1.30990839004517,1.78938293457031,1.82746403217316,1.67771542072296,1.89553868770599,0.958788812160492,0.715071678161621,1.83905971050262,1.15660469532013,0.761730015277863,1.61028742790222,0.579529786109924,0.378631234169006,0.709386229515076,0.751228201389313,0.627975821495056,1.05056285858154,1.73263299465179,1.01143765449524,1.97147166728973
317,5193728,0.522703909873962,0.490133821964264,0.550531327724457,0.831205821037293,0.748189210891724,0.936908900737762,1.26994891166687,1.23267209529877,1.30793213844299,0.691864997148514,0.600859642028809,0.882227897644043,1.49556467533112,1.29213774204254,1.74263393878937,1.81837515830994,1.70591485500336,1.89074170589447,0.957339560985565,0.718580365180969,1.8651328086853,1.14900307655334,0.726277828216553,1.60960698127747,0.60443686246872,0.509550154209137,0.710928976535797,0.748837304115295,0.62242192029953,1.07291114330292,1.72989654541016,0.998509526252747,1.98875868320465
318,5210112,0.534168541431427,0.500488340854645,0.572770655155182,0.802199149131775,0.701723098754883,0.934361934661865,1.21800022125244,1.18569934368134,1.2375682592392,0.682123139500618,0.580558180809021,0.889095485210419,1.48758370876312,1.30098855495453,1.73032474517822,1.81275668144226,1.64496660232544,1.89373743534088,0.953678119182587,0.719974160194397,1.83129513263702,1.16275227069855,0.763035178184509,1.57910406589508,0.607438838481903,0.521189332008362,0.71677303314209,0.76850049495697,0.619879543781281,1.14909148216248,1.72079648971558,0.961557269096375,1.98316836357117
319,5226496,0.531005024909973,0.503421187400818,0.568391263484955,0.808290588855743,0.686443746089935,0.907686471939087,1.23028721809387,1.20199644565582,1.29990220069885,0.667479932308197,0.590688943862915,0.839499056339264,1.47083394527435,1.287961602211,1.70935380458832,1.82480273246765,1.68009698390961,1.9052300453186,0.944368076324463,0.711436092853546,1.83124256134033,1.13812661170959,0.683475077152252,1.62494373321533,0.606252527236938,0.520275175571442,0.716099560260773,0.773801827430725,0.638666570186615,1.17022204399109,1.75990571975708,1.04727053642273,1.98491835594177
320,5242880,0.540496349334717,0.50210028886795,0.576783776283264,0.797288751602173,0.68183559179306,0.920400440692902,1.2400865316391,1.22345590591431,1.26264357566834,0.685562089085579,0.576433002948761,0.860914647579193,1.4798495054245,1.33548665046692,1.68144595623016,1.81885197162628,1.64244997501373,1.87827754020691,0.949254488945007,0.70808082818985,1.82419371604919,1.15672590732574,0.679649412631989,1.6723085641861,0.594845080375671,0.491138994693756,0.699013531208038,0.755056011676788,0.628285884857178,1.08756947517395,1.75388660430908,1.11174428462982,1.97547459602356
321,5259264,0.541187977790832,0.514048218727112,0.579385042190552,0.792918181419373,0.665831685066223,0.906158268451691,1.26624083518982,1.21609032154083,1.31108272075653,0.658796206116676,0.558311104774475,0.84961599111557,1.453568983078,1.34851324558258,1.60208976268768,1.80399959087372,1.60073697566986,1.88992214202881,0.959871327877045,0.718235373497009,1.85237264633179,1.17697011232376,0.764769673347473,1.66639590263367,0.608528625965118,0.533438146114349,0.697866678237915,0.809547543525696,0.628944516181946,1.33582878112793,1.75294616222382,1.07307004928589,1.94103467464447
322,5275648,0.537502932548523,0.506645023822784,0.567495286464691,0.779449450969696,0.68254554271698,0.87309330701828,1.23519597053528,1.1949874162674,1.30243527889252,0.667908996343613,0.556454420089722,0.810008227825165,1.49399282932281,1.35948050022125,1.68764686584473,1.83099083900452,1.67182242870331,1.91824090480804,0.952565169334412,0.713805496692658,1.86483860015869,1.13768374919891,0.713264405727387,1.67154514789581,0.594102799892426,0.527349531650543,0.686933100223541,0.772203207015991,0.634198904037476,1.10675323009491,1.74967792034149,1.07025587558746,1.96037125587463
323,5292032,0.53014572262764,0.496537119150162,0.560073852539063,0.777924525737762,0.660416841506958,0.890847563743591,1.25047731399536,1.16727209091187,1.30955064296722,0.737968772649765,0.646833777427673,0.913591742515564,1.52999200820923,1.34043991565704,1.7555650472641,1.8153137922287,1.66035211086273,1.8951997756958,0.956196582317352,0.720788538455963,1.85358202457428,1.17973090410233,0.743579089641571,1.64575433731079,0.604472351074219,0.532221138477325,0.688796520233154,0.766890072822571,0.631049633026123,1.11795449256897,1.76204240322113,1.10241806507111,1.9669771194458
324,5308416,0.532754343748093,0.496274918317795,0.570483148097992,0.795781397819519,0.695344150066376,0.885805189609528,1.24140298366547,1.16554284095764,1.28475737571716,0.752836287021637,0.672154307365418,0.860380470752716,1.51707158088684,1.3536434173584,1.69095277786255,1.81882593631744,1.70563852787018,1.88791263103485,0.953669309616089,0.713683605194092,1.85721123218536,1.14609328508377,0.72443014383316,1.63496589660645,0.605016362667084,0.522147953510284,0.716858446598053,0.777702677249908,0.625009417533875,1.16782069206238,1.76509668827057,1.13759732246399,1.95809042453766
325,5324800,0.538359546661377,0.512466490268707,0.575690805912018,0.795702481269836,0.696598410606384,0.896144509315491,1.25451874732971,1.17985081672668,1.30887079238892,0.796592190861702,0.693681120872498,0.89928412437439,1.53593649864197,1.36165952682495,1.80549776554108,1.8204776763916,1.72232437133789,1.8805513381958,0.96237142086029,0.723372101783752,1.84689772129059,1.13289930820465,0.730882406234741,1.59789216518402,0.616604351997376,0.541308462619782,0.712790846824646,0.777864718437195,0.619216501712799,1.18025660514832,1.75831046104431,1.11005330085754,1.99109852313995
326,5341184,0.51714683175087,0.469606310129166,0.585153818130493,0.804047787189484,0.668809354305267,0.946834743022919,1.20438256263733,1.11550271511078,1.31347322463989,0.82501108944416,0.715748369693756,0.929390132427216,1.57016332149506,1.36945796012878,1.77584421634674,1.8034398317337,1.62958323955536,1.91020750999451,0.9626504778862,0.721431016921997,1.87775695323944,1.13530914783478,0.750134289264679,1.62843549251556,0.625944423675537,0.536319375038147,0.712463617324829,0.807242393493652,0.624227046966553,1.27937853336334,1.76344661712646,1.15733182430267,1.97573471069336
327,5357568,0.525723969936371,0.486901879310608,0.556024849414825,0.795333111286163,0.666278779506683,0.929442822933197,1.2303849697113,1.16470921039581,1.27787458896637,0.868553206324577,0.763052999973297,1.00340449810028,1.5138950586319,1.36469125747681,1.70849621295929,1.81994831562042,1.66732239723206,1.9152158498764,0.963986539840698,0.730751752853394,1.85087716579437,1.14190671443939,0.774323046207428,1.61135303974152,0.627211594581604,0.553495764732361,0.712833166122437,0.812350988388062,0.631328403949738,1.29753077030182,1.7877564907074,1.26914823055267,1.96707701683044
328,5373952,0.524081408977509,0.491122782230377,0.555957794189453,0.805533790588379,0.729718506336212,0.877836227416992,1.2566641330719,1.16514599323273,1.3216655254364,0.845360606908798,0.782765686511993,0.908789753913879,1.53911192417145,1.29414999485016,1.78373897075653,1.81160390377045,1.60545432567596,1.93250787258148,0.961329770088196,0.712552964687347,1.86192262172699,1.12186170816422,0.700294971466064,1.66452729701996,0.622010242938995,0.541410565376282,0.711728990077972,0.783688533306122,0.638817429542542,1.17371988296509,1.79850199222565,1.29380452632904,1.96460449695587
329,5390336,0.509301292896271,0.485103219747543,0.553175449371338,0.798332476615906,0.660263538360596,0.926183938980103,1.25385143756866,1.17555999755859,1.31749141216278,0.810365945100784,0.753891348838806,0.861897230148315,1.52583215236664,1.34890472888947,1.66290497779846,1.82467226982117,1.69611608982086,1.92465400695801,0.955230236053467,0.716410338878632,1.84333944320679,1.12151879072189,0.72629052400589,1.63629853725433,0.621551489830017,0.535928964614868,0.727599561214447,0.801628375053406,0.631995022296906,1.26326131820679,1.81115610599518,1.32602381706238,1.96673703193665
330,5406720,0.50123507976532,0.4811772108078,0.554576218128204,0.787397181987762,0.684823751449585,0.906272709369659,1.26785686016083,1.23648202419281,1.3225177526474,0.78764209151268,0.665857791900635,0.869223058223724,1.54285047054291,1.3121212720871,1.75099575519562,1.86047561168671,1.77387940883636,1.93232071399689,0.947121691703796,0.710589826107025,1.80481421947479,1.1208634018898,0.790123760700226,1.59597659111023,0.616788828372955,0.527834177017212,0.724912703037262,0.814288949966431,0.622870206832886,1.29995608329773,1.81667048931122,1.39141702651978,1.96827030181885
331,5423104,0.513224864006043,0.477842599153519,0.579389870166779,0.785253059864044,0.655192911624908,0.872028172016144,1.25011832714081,1.15985429286957,1.33621990680695,0.767663061618805,0.686626434326172,0.842294752597809,1.55341432094574,1.33975219726563,1.7883495092392,1.83950037956238,1.77924990653992,1.90193128585815,0.939986002445221,0.720019519329071,1.78755247592926,1.13365734815598,0.744553804397583,1.63166880607605,0.609798812866211,0.519025444984436,0.727861046791077,0.810070824623108,0.622749328613281,1.31658542156219,1.8248633146286,1.38926684856415,1.98348844051361
332,5439488,0.51526472568512,0.46112048625946,0.577494978904724,0.789866423606873,0.698632597923279,0.89276647567749,1.23360314369202,1.1785364151001,1.32359373569489,0.76628740131855,0.664614319801331,0.883561551570892,1.55816938877106,1.34597969055176,1.83495485782623,1.84433221817017,1.74527847766876,1.91509580612183,0.94809262752533,0.70892071723938,1.81956803798676,1.15700302124023,0.731146693229675,1.68578934669495,0.594156235456467,0.491612881422043,0.717858910560608,0.817158889770508,0.628102481365204,1.31713461875916,1.82784774303436,1.36643064022064,1.96134555339813
333,5455872,0.506459629535675,0.46317321062088,0.548431396484375,0.81102466583252,0.711112141609192,0.936802923679352,1.24164566993713,1.16468393802643,1.33250784873962,0.790349632501602,0.692865490913391,0.841763854026794,1.56182708740234,1.36962378025055,1.78023338317871,1.80471971035004,1.63557553291321,1.8820481300354,0.955632960796356,0.720103263854981,1.85108697414398,1.12793118953705,0.767991125583649,1.65792179107666,0.581786370277405,0.503042995929718,0.704634964466095,0.843701183795929,0.626040279865265,1.42624723911285,1.84070768356323,1.42936074733734,1.96877288818359
334,5472256,0.496485757827759,0.438623577356339,0.541899263858795,0.788523602485657,0.674741625785828,0.907528519630432,1.24992496967316,1.2004017829895,1.32151246070862,0.780961096286774,0.685976564884186,0.897438585758209,1.53744931221008,1.3331960439682,1.8314802646637,1.82507753372192,1.66752398014069,1.94757997989655,0.958938467502594,0.728336751461029,1.84234070777893,1.15955315828323,0.776110231876373,1.63932275772095,0.605379807949066,0.524562299251556,0.691870450973511,0.816954171657562,0.626823425292969,1.31620275974274,1.83481056690216,1.47728550434113,1.95594620704651
