Env_step,MAP_NAME: smacv2_20_units - _step,MAP_NAME: smacv2_20_units - _step__MIN,MAP_NAME: smacv2_20_units - _step__MAX,MAP_NAME: smacv2_20_units - win_rate,MAP_NAME: smacv2_20_units - win_rate__MIN,MAP_NAME: smacv2_20_units - win_rate__MAX,MAP_NAME: smacv2_10_units - _step,MAP_NAME: smacv2_10_units - _step__MIN,MAP_NAME: smacv2_10_units - _step__MAX,MAP_NAME: smacv2_10_units - win_rate,MAP_NAME: smacv2_10_units - win_rate__MIN,MAP_NAME: smacv2_10_units - win_rate__MAX,MAP_NAME: smacv2_5_units - _step,MAP_NAME: smacv2_5_units - _step__MIN,MAP_NAME: smacv2_5_units - _step__MAX,MAP_NAME: smacv2_5_units - win_rate,MAP_NAME: smacv2_5_units - win_rate__MIN,MAP_NAME: smacv2_5_units - win_rate__MAX,MAP_NAME: 27m_vs_30m - _step,MAP_NAME: 27m_vs_30m - _step__MIN,MAP_NAME: 27m_vs_30m - _step__MAX,MAP_NAME: 27m_vs_30m - win_rate,MAP_NAME: 27m_vs_30m - win_rate__MIN,MAP_NAME: 27m_vs_30m - win_rate__MAX,MAP_NAME: 10m_vs_11m - _step,MAP_NAME: 10m_vs_11m - _step__MIN,MAP_NAME: 10m_vs_11m - _step__MAX,MAP_NAME: 10m_vs_11m - win_rate,MAP_NAME: 10m_vs_11m - win_rate__MIN,MAP_NAME: 10m_vs_11m - win_rate__MAX,MAP_NAME: 6h_vs_8z - _step,MAP_NAME: 6h_vs_8z - _step__MIN,MAP_NAME: 6h_vs_8z - _step__MAX,MAP_NAME: 6h_vs_8z - win_rate,MAP_NAME: 6h_vs_8z - win_rate__MIN,MAP_NAME: 6h_vs_8z - win_rate__MAX,MAP_NAME: 5m_vs_6m - _step,MAP_NAME: 5m_vs_6m - _step__MIN,MAP_NAME: 5m_vs_6m - _step__MAX,MAP_NAME: 5m_vs_6m - win_rate,MAP_NAME: 5m_vs_6m - win_rate__MIN,MAP_NAME: 5m_vs_6m - win_rate__MAX,MAP_NAME: 3s5z - _step,MAP_NAME: 3s5z - _step__MIN,MAP_NAME: 3s5z - _step__MAX,MAP_NAME: 3s5z - win_rate,MAP_NAME: 3s5z - win_rate__MIN,MAP_NAME: 3s5z - win_rate__MAX,MAP_NAME: 3s5z_vs_3s6z - _step,MAP_NAME: 3s5z_vs_3s6z - _step__MIN,MAP_NAME: 3s5z_vs_3s6z - _step__MAX,MAP_NAME: 3s5z_vs_3s6z - win_rate,MAP_NAME: 3s5z_vs_3s6z - win_rate__MIN,MAP_NAME: 3s5z_vs_3s6z - win_rate__MAX,MAP_NAME: 3s_vs_5z - _step,MAP_NAME: 3s_vs_5z - _step__MIN,MAP_NAME: 3s_vs_5z - _step__MAX,MAP_NAME: 3s_vs_5z - win_rate,MAP_NAME: 3s_vs_5z - win_rate__MIN,MAP_NAME: 3s_vs_5z - win_rate__MAX,MAP_NAME: 2s3z - _step,MAP_NAME: 2s3z - _step__MIN,MAP_NAME: 2s3z - _step__MAX,MAP_NAME: 2s3z - win_rate,MAP_NAME: 2s3z - win_rate__MIN,MAP_NAME: 2s3z - win_rate__MAX
5603328,342,342,342,0.0176594531163573,0.010810811072588,0.0362537764012814,342,342,342,0.104207838326693,0.0579268299043179,0.15950919687748,342,342,342,0.422002047300339,0.350148379802704,0.501492559909821,342,342,342,0.0322937209159136,0,0.124365478754044,342,342,342,0.307758173346519,0.228000000119209,0.347107440233231,342,342,342,0.879031467437744,0.811940312385559,0.934725821018219,342,342,342,0.0538551587611437,0.0234291795641184,0.0794016122817993,342,342,342,0.394767704606056,0,0.861111104488373,342,342,342,0.0741958379745483,0.016736401244998,0.159362554550171,342,342,342,0.177485295385122,0.0515463910996914,0.243654817342758,342,342,342,0.965597605705261,0.947761178016663,0.985663056373596
5619712,343,343,343,0.019697268679738,0.0116279069334269,0.034591194242239,343,343,343,0.102059179544449,0.0417910441756249,0.139534890651703,343,343,343,0.415995913743973,0.37423312664032,0.451428562402725,343,343,343,0.0380336516536772,0,0.16494844853878,343,343,343,0.305882620811462,0.240641713142395,0.352718085050583,343,343,343,0.880758202075958,0.816199362277985,0.940568447113037,343,343,343,0.0547113280743361,0.0252100843936205,0.084785133600235,343,343,343,0.424367362260819,0,0.853881299495697,343,343,343,0.0587571864947677,0.00378787890076637,0.153526976704597,343,343,343,0.202130402624607,0.102150537073612,0.255434781312942,343,343,343,0.964409303665161,0.936170220375061,0.980000019073486
5636096,344,344,344,0.018515831977129,0.00815217383205891,0.0231884066015482,344,344,344,0.116509503126144,0.0699708461761475,0.1748466193676,344,344,344,0.419132882356644,0.355685144662857,0.475644707679749,344,344,344,0.03930833786726,0,0.163366332650185,344,344,344,0.310701376199722,0.243641227483749,0.338888883590698,344,344,344,0.876916515827179,0.769696950912476,0.938416421413422,344,344,344,0.0542340945452452,0.0244420822709799,0.086605079472065,344,344,344,0.426887121796608,0,0.863013684749603,344,344,344,0.0814651724882424,0.00414937781170011,0.212355211377144,344,344,344,0.211850517988205,0.0466321259737015,0.282722502946854,344,344,344,0.960338950157166,0.9423868060112,0.982817888259888
5652480,345,345,345,0.00998899750411511,0.00293255131691694,0.017676766961813,345,345,345,0.105558995902538,0.0520231202244759,0.163009405136108,345,345,345,0.425929772853851,0.398089170455933,0.459302335977554,345,345,345,0.0366303775459528,0,0.169230774044991,345,345,345,0.315530514717102,0.233243972063065,0.388398498296738,345,345,345,0.875085461139679,0.801829278469086,0.929133832454681,345,345,345,0.0550149813294411,0.0338266380131245,0.0860465094447136,345,345,345,0.417270252108574,0,0.845070421695709,345,345,345,0.0662410219199955,0.00411522621288896,0.141129031777382,345,345,345,0.209127263724804,0.0717948749661446,0.277777791023254,345,345,345,0.961645722389221,0.920152068138123,0.996491253376007
5668864,346,346,346,0.0123433733358979,0.00835654605180025,0.0180722884833813,346,346,346,0.101090919971466,0.0542857125401497,0.148514851927757,346,346,346,0.408731997013092,0.369047611951828,0.437325894832611,346,346,346,0.041765605378896,0,0.174019604921341,346,346,346,0.294894728064537,0.245637580752373,0.327909886837006,346,346,346,0.85104957818985,0.780564248561859,0.902438998222351,346,346,346,0.0536109685897827,0.0327695570886135,0.0734265744686127,346,346,346,0.445895022153854,0,0.900900900363922,346,346,346,0.0713385228067636,0.0199999995529652,0.148594379425049,346,346,346,0.20263447612524,0.0698924735188484,0.264864861965179,346,346,346,0.959380269050598,0.921487629413605,0.990227997303009
5685248,347,347,347,0.0118912470061332,0,0.0234375,347,347,347,0.10997557118535,0.0614035092294216,0.192052975296974,347,347,347,0.411689925193787,0.353982299566269,0.467261910438538,347,347,347,0.0376492050010711,0,0.164921462535858,347,347,347,0.316149359941482,0.239512860774994,0.368131875991821,347,347,347,0.85509170293808,0.781818211078644,0.918421030044556,347,347,347,0.0529382642358542,0.0244420822709799,0.0717592611908913,347,347,347,0.434799689054489,0,0.831730782985687,347,347,347,0.0725100461393595,0.00806451588869095,0.192622944712639,347,347,347,0.224262748658657,0.0656565651297569,0.34375,347,347,347,0.964565336704254,0.936090230941772,0.989619374275208
5701632,348,348,348,0.0173761064186692,0.00882352981716394,0.0441176481544971,348,348,348,0.114608700573444,0.0741839781403542,0.169811323285103,348,348,348,0.417618983983994,0.375739634037018,0.457865178585053,348,348,348,0.0347664843313396,0,0.145454540848732,348,348,348,0.309278649091721,0.216467469930649,0.367036014795303,348,348,348,0.871390247344971,0.825688064098358,0.920103073120117,348,348,348,0.0600196938961744,0.0275715794414282,0.0944700464606285,348,348,348,0.424708530306816,0,0.833333313465118,348,348,348,0.0899441184476018,0.0155642023310065,0.226190477609634,348,348,348,0.225328022241592,0.0752688199281693,0.321839094161987,348,348,348,0.957711541652679,0.908296942710876,0.99319726228714
5718016,349,349,349,0.0154642298817635,0.00857142824679613,0.0235988199710846,349,349,349,0.107960687577724,0.0638297870755196,0.168789803981781,349,349,349,0.428266972303391,0.376093298196793,0.466076701879501,349,349,349,0.0354191765654832,0,0.146464645862579,349,349,349,0.317875477671623,0.243606999516487,0.37780898809433,349,349,349,0.853158926963806,0.794642865657806,0.932114899158478,349,349,349,0.052833379805088,0.0360934175550938,0.0629370659589767,349,349,349,0.429641246795654,0,0.840182662010193,349,349,349,0.0783126944676042,0.00833333376795054,0.197580650448799,349,349,349,0.230617551505566,0.0923913046717644,0.291866034269333,349,349,349,0.957635831832886,0.915555536746979,0.986710965633392
5734400,350,350,350,0.0178458703681827,0.00568181835114956,0.0366972461342812,350,350,350,0.114587537944317,0.0722543373703957,0.182692304253578,350,350,350,0.415453416109085,0.38738739490509,0.462209314107895,350,350,350,0.0344584357924759,0,0.141463413834572,350,350,350,0.326854255795479,0.229729726910591,0.378335952758789,350,350,350,0.853116953372955,0.737541556358337,0.943298995494843,350,350,350,0.0566870771348476,0.0347003154456615,0.0686845183372498,350,350,350,0.404406571388245,0,0.778280556201935,350,350,350,0.072631530277431,0.00829875562340021,0.169354841113091,350,350,350,0.253693459928036,0.0634920671582222,0.378698229789734,350,350,350,0.960557365417481,0.910256385803223,0.985507249832153
5750784,351,351,351,0.0169771770946682,0.00571428565308452,0.0460122711956501,351,351,351,0.134154222905636,0.0893371775746346,0.203125,351,351,351,0.434549391269684,0.373134315013885,0.487465173006058,351,351,351,0.0434807719662786,0,0.167500004172325,351,351,351,0.305414307117462,0.186666667461395,0.365946620702744,351,351,351,0.850440061092377,0.731249988079071,0.963157892227173,351,351,351,0.0547204412519932,0.0414452701807022,0.0831381753087044,351,351,351,0.411793503165245,0,0.837104082107544,351,351,351,0.075867891125381,0.0122448978945613,0.149193555116653,351,351,351,0.246500936150551,0.130434781312943,0.355670094490051,351,351,351,0.953720629215241,0.876652002334595,0.98327761888504
5767168,352,352,352,0.0156080664135516,0.0050632911734283,0.0265486724674702,352,352,352,0.116464327275753,0.075987845659256,0.185430467128754,352,352,352,0.439012205600738,0.409375011920929,0.491176456212997,352,352,352,0.0401893417350948,0,0.146766170859337,352,352,352,0.315097531676292,0.228116706013679,0.349747478961945,352,352,352,0.844321286678314,0.720634937286377,0.935233175754547,352,352,352,0.0515722159296274,0.0209643598645926,0.0801393762230873,352,352,352,0.425516588520259,0.00413223123177886,0.852534532546997,352,352,352,0.0629254156723618,0.0116279069334269,0.119047619402409,352,352,352,0.244317150115967,0.0972972959280014,0.320855617523193,352,352,352,0.953418064117432,0.850000023841858,0.992647051811218
5783552,353,353,353,0.0108025050722063,0.00283286115154624,0.0180722884833813,353,353,353,0.130062478780746,0.089595377445221,0.177570089697838,353,353,353,0.452784037590027,0.397058814764023,0.476744174957275,353,353,353,0.0453152462374419,0,0.16666667163372,353,353,353,0.314298659563065,0.24866309762001,0.364902496337891,353,353,353,0.860901832580566,0.715231776237488,0.954659938812256,353,353,353,0.0552515961229801,0.0316122248768806,0.0783410146832466,353,353,353,0.412104842066765,0,0.819819808006287,353,353,353,0.0657265616580844,0.0120481923222542,0.122448980808258,353,353,353,0.22564622014761,0.0628272220492363,0.346590906381607,353,353,353,0.960918617248535,0.895196497440338,0.993055582046509
5799936,354,354,354,0.0102625297382474,0.00589970499277115,0.0183486230671406,354,354,354,0.110680514574051,0.0769230797886848,0.16333332657814,354,354,354,0.432238960266113,0.37349396944046,0.481894165277481,354,354,354,0.0477328580571339,0,0.17617866396904,354,354,354,0.325021600723267,0.251012146472931,0.381818175315857,354,354,354,0.865108978748321,0.72784811258316,0.982323229312897,354,354,354,0.0535156607627869,0.0350318476557732,0.0668973475694656,354,354,354,0.422711360920221,0.00411522621288896,0.813084125518799,354,354,354,0.0778589278459549,0,0.163346618413925,354,354,354,0.225860603898764,0.0471204183995724,0.326424866914749,354,354,354,0.960029494762421,0.887445867061615,0.99656355381012
5816320,355,355,355,0.0180317129939795,0.00783289782702923,0.0392749235033989,355,355,355,0.109371286630631,0.063400574028492,0.146131798624992,355,355,355,0.430302613973618,0.37345677614212,0.446991413831711,355,355,355,0.0514404945075512,0,0.203084826469421,355,355,355,0.313222369551659,0.213513508439064,0.382559776306152,355,355,355,0.861581826210022,0.741721868515015,0.972081243991852,355,355,355,0.0493401791900396,0.0273396428674459,0.0682870373129845,355,355,355,0.435504347085953,0,0.883408069610596,355,355,355,0.0610013598576188,0,0.163424119353294,355,355,355,0.230933412909508,0.0829015523195267,0.309941530227661,355,355,355,0.953996562957764,0.866952776908875,0.97972971200943
5832704,356,356,356,0.0121028563939035,0,0.038922157138586,356,356,356,0.108242186903954,0.0701219514012337,0.16666667163372,356,356,356,0.436162614822388,0.397694528102875,0.486338794231415,356,356,356,0.0613579140976071,0,0.23177082836628,356,356,356,0.308048969507217,0.212765961885452,0.366666674613953,356,356,356,0.86141015291214,0.772870659828186,0.935897409915924,356,356,356,0.0544930621981621,0.0330138429999351,0.0929152145981789,356,356,356,0.449662607908249,0,0.848214268684387,356,356,356,0.075528016872704,0.0081632649526,0.152610436081886,356,356,356,0.247036625444889,0.0885416641831398,0.340206176042557,356,356,356,0.96294447183609,0.907563030719757,0.989932894706726
5849088,357,357,357,0.01224045753479,0,0.0388059690594673,357,357,357,0.126229736208916,0.0730994120240212,0.198697075247765,357,357,357,0.448360544443131,0.40490797162056,0.507288634777069,357,357,357,0.0628654620377347,0,0.242819845676422,357,357,357,0.307621058821678,0.217096343636513,0.357499986886978,357,357,357,0.861158144474029,0.72757476568222,0.945595860481262,357,357,357,0.0629096604883671,0.0360934175550938,0.0834298953413963,357,357,357,0.440626132488251,0,0.828947365283966,357,357,357,0.0633151182904839,0.00829875562340021,0.145161285996437,357,357,357,0.236037692427635,0.125,0.311881184577942,357,357,357,0.965950083732605,0.945147693157196,0.984962403774262
5865472,358,358,358,0.0151363894343376,0.00586510263383389,0.0334346517920494,358,358,358,0.11516987234354,0.0703363940119743,0.166144207119942,358,358,358,0.445524162054062,0.423076927661896,0.488304108381271,358,358,358,0.0466908156871796,0,0.177545696496964,358,358,358,0.305085185170174,0.219867542386055,0.358938544988632,358,358,358,0.864291429519653,0.740259766578674,0.939240515232086,358,358,358,0.0550010867416859,0.0402969233691692,0.0696864128112793,358,358,358,0.468140375614166,0,0.858407080173492,358,358,358,0.0803589908406138,0.00836820062249899,0.19921875,358,358,358,0.24379605203867,0.0729166641831398,0.346153855323791,358,358,358,0.959198558330536,0.947955369949341,0.971326172351837
5881856,359,359,359,0.014046267606318,0.0057471264153719,0.029585799202323,359,359,359,0.0999774269759655,0.0458715595304966,0.177777782082558,359,359,359,0.429704540967941,0.382789313793182,0.524926662445068,359,359,359,0.0403856195509434,0,0.168831169605255,359,359,359,0.318003413081169,0.228304401040077,0.361731857061386,359,359,359,0.845871543884277,0.700336694717407,0.964285731315613,359,359,359,0.0599330820143223,0.0358649790287018,0.0919540226459503,359,359,359,0.450850706547499,0.0042194090783596,0.866071403026581,359,359,359,0.082551165483892,0.0125000001862645,0.185770750045776,359,359,359,0.249283145368099,0.109947644174099,0.398907095193863,359,359,359,0.947984898090363,0.893442630767822,0.979797959327698
5898240,360,360,360,0.0119741909205914,0,0.020833333954215,360,360,360,0.114804682135582,0.0638297870755196,0.182692304253578,360,360,360,0.434660917520523,0.410557180643082,0.462643682956696,360,360,360,0.0497639950364828,0,0.207692310214043,360,360,360,0.31911523938179,0.227576971054077,0.379020988941193,360,360,360,0.875178515911102,0.721003115177155,0.961139917373657,360,360,360,0.053849358856678,0.036748331040144,0.0796766728162766,360,360,360,0.471912758424878,0.0128755364567041,0.883177578449249,360,360,360,0.0671956830658019,0.00420168088749051,0.167999997735024,360,360,360,0.269363793730736,0.0491803288459778,0.462427735328674,360,360,360,0.951621830463409,0.927659571170807,0.99303138256073
5914624,361,361,361,0.0150084335356951,0.00884955748915672,0.0330330319702625,361,361,361,0.101946007460356,0.0555555559694767,0.163398697972298,361,361,361,0.427821755409241,0.383040934801102,0.504249274730682,361,361,361,0.0592991748824716,0,0.24462366104126,361,361,361,0.319525822997093,0.233957216143608,0.351898729801178,361,361,361,0.851597964763641,0.676767647266388,0.954659938812256,361,361,361,0.0606106553226709,0.0284810122102499,0.0873563215136528,361,361,361,0.449429044127464,0,0.859030842781067,361,361,361,0.0723495699465275,0.00423728814348578,0.189723312854767,361,361,361,0.280682134628296,0.116402119398117,0.334928244352341,361,361,361,0.96357901096344,0.933333337306976,0.985964894294739
5931008,362,362,362,0.0160825666040182,0.00842696614563465,0.0265486724674702,362,362,362,0.123498782515526,0.0690690726041794,0.194968551397324,362,362,362,0.450794315338135,0.424778759479523,0.497126430273056,362,362,362,0.0546375708654523,0,0.21485410630703,362,362,362,0.323719182610512,0.236947789788246,0.36578580737114,362,362,362,0.874759101867676,0.744336545467377,0.945736408233643,362,362,362,0.0593572691082954,0.0328389815986156,0.0852534547448158,362,362,362,0.444103640690446,0.00865800864994526,0.82949310541153,362,362,362,0.0747315896674991,0.00829875562340021,0.154471546411514,362,362,362,0.28282286375761,0.0786516889929771,0.419540226459503,362,362,362,0.96616278886795,0.932489454746246,0.989726006984711
5947392,363,363,363,0.0171523148193955,0.00584795325994492,0.0333333350718021,363,363,363,0.117470967769623,0.0810810774564743,0.17791411280632,363,363,363,0.451080513000488,0.399408280849457,0.505882382392883,363,363,363,0.0646722517907619,0,0.26737967133522,363,363,363,0.315884202718735,0.234100133180618,0.343789219856262,363,363,363,0.872968912124634,0.718120813369751,0.949999988079071,363,363,363,0.0609062694013119,0.0380147844552994,0.0813287496566772,363,363,363,0.456014376971871,0.00420168088749051,0.798206269741058,363,363,363,0.0800343234091997,0,0.175999999046326,363,363,363,0.255330823361874,0.104999996721745,0.37777778506279,363,363,363,0.961012899875641,0.928270041942596,0.979020953178406
5963776,364,364,364,0.0213461421430111,0.0134770888835192,0.0291545186191797,364,364,364,0.118865014612675,0.0725552067160606,0.20833332836628,364,364,364,0.443690800666809,0.393351793289185,0.487465173006058,364,364,364,0.0598349677398801,0,0.236907735466957,364,364,364,0.30453507900238,0.210174024105072,0.351552784442902,364,364,364,0.870920383930206,0.720779240131378,0.971722364425659,364,364,364,0.0603014528751373,0.0356020927429199,0.0936416164040566,364,364,364,0.445903493836522,0.0128755364567041,0.804444432258606,364,364,364,0.0735061295330524,0.00803212821483612,0.209486171603203,364,364,364,0.269468107819557,0.0795454531908035,0.425414353609085,364,364,364,0.973594152927399,0.962499976158142,0.98194944858551
5980160,365,365,365,0.00991073092445731,0,0.0272727273404598,365,365,365,0.132380336523056,0.0835734903812408,0.186885252594948,365,365,365,0.451582163572311,0.410404622554779,0.492753624916077,365,365,365,0.0496053482405841,0,0.217391297221184,365,365,365,0.318883138895035,0.209333330392838,0.358547657728195,365,365,365,0.876106309890747,0.709150314331055,0.965087294578552,365,365,365,0.0609068155288696,0.0346638672053814,0.0790513828396797,365,365,365,0.459179810341448,0.00418410031124949,0.868421077728272,365,365,365,0.0649930484592915,0,0.175298810005188,365,365,365,0.250332567095756,0.09375,0.37569060921669,365,365,365,0.963277697563171,0.937759339809418,0.986301362514496
5996544,366,366,366,0.0114465199410915,0,0.032163742929697,366,366,366,0.12375610768795,0.0690690726041794,0.177018627524376,366,366,366,0.45571209192276,0.430594891309738,0.544117629528046,366,366,366,0.0519277431070805,0,0.218905478715897,366,366,366,0.324843761324882,0.21485410630703,0.366758227348328,366,366,366,0.871085381507874,0.738095223903656,0.949367105960846,366,366,366,0.0524291671812534,0.035527691245079,0.0722477063536644,366,366,366,0.433774294517934,0.0129870129749179,0.842105269432068,366,366,366,0.0706187075935304,0.00423728814348578,0.171314746141434,366,366,366,0.283612369000912,0.100529097020626,0.434782594442368,366,366,366,0.962028050422668,0.939849615097046,0.978723406791687
6012928,367,367,367,0.0197913479059935,0.0116959065198898,0.0281690135598183,367,367,367,0.103792621940374,0.0611620806157589,0.158064514398575,367,367,367,0.444357168674469,0.410557180643082,0.488571435213089,367,367,367,0.0534575281664729,0,0.20802004635334,367,367,367,0.322763383388519,0.219251334667206,0.381690144538879,367,367,367,0.875674450397491,0.743589758872986,0.944020330905914,367,367,367,0.0576202396303415,0.0295358654111624,0.085081584751606,367,367,367,0.432810988649726,0.00442477874457836,0.810185194015503,367,367,367,0.0778224468231201,0,0.206349208950996,367,367,367,0.264806516468525,0.119999997317791,0.443820238113403,367,367,367,0.968922543525696,0.946043193340302,0.985815584659576
6029312,368,368,368,0.0156862625852227,0.00284090917557478,0.0235988199710846,368,368,368,0.115516935288906,0.0818181782960892,0.156521737575531,368,368,368,0.450018185377121,0.420454531908035,0.488505750894547,368,368,368,0.0540699046105146,0,0.237974688410759,368,368,368,0.318063744902611,0.233468279242516,0.365177184343338,368,368,368,0.876793992519379,0.711864411830902,0.952755928039551,368,368,368,0.0608686491847038,0.0441176481544971,0.0725806429982185,368,368,368,0.457431960850954,0.00877192988991737,0.808695673942566,368,368,368,0.0731248731724918,0.0040816324763,0.205426350235939,368,368,368,0.31239755153656,0.13775509595871,0.457142859697342,368,368,368,0.964483952522278,0.916666686534882,0.993265986442566
6045696,369,369,369,0.0115889882668853,0.00262467190623283,0.0174927115440369,369,369,369,0.104830349236727,0.0617647059261799,0.156804740428925,369,369,369,0.444397222995758,0.416184961795807,0.468390792608261,369,369,369,0.0534604007378221,0,0.215686276555061,369,369,369,0.322609189152718,0.239247307181358,0.370426833629608,369,369,369,0.883798980712891,0.766990303993225,0.948453605175018,369,369,369,0.0590764544904232,0.0378548912703991,0.0855491310358048,369,369,369,0.437591329403222,0.0128205129876733,0.79295152425766,369,369,369,0.0739207651466131,0,0.205533593893051,369,369,369,0.259200921654701,0.0810810774564743,0.463276833295822,369,369,369,0.957750809192657,0.926923096179962,0.983443737030029
6062080,370,370,370,0.00967152267694473,0.00613496918231249,0.0117647061124444,370,370,370,0.114013440907002,0.0636942684650421,0.189440995454788,370,370,370,0.459280794858932,0.392441868782043,0.514705896377564,370,370,370,0.0419738189317286,0,0.167070224881172,370,370,370,0.334630018472671,0.204576045274734,0.386100381612778,370,370,370,0.864022243022919,0.696774184703827,0.935567021369934,370,370,370,0.0583535887300968,0.0438413359224796,0.085351787507534,370,370,370,0.452780959010124,0,0.80701756477356,370,370,370,0.0654621528461576,0.0039525693282485,0.182186231017113,370,370,370,0.261394907534122,0.0777777805924416,0.433155089616776,370,370,370,0.962895977497101,0.924242436885834,0.989619374275208
6078464,371,371,371,0.0135232653468847,0.00867052003741264,0.0200573056936264,371,371,371,0.113947729766369,0.0650154799222946,0.180473372340202,371,371,371,0.426637661457062,0.385714292526245,0.456582635641098,371,371,371,0.0414722379297018,0,0.167500004172325,371,371,371,0.328345888853073,0.214190095663071,0.385006338357925,371,371,371,0.892904436588287,0.763934433460236,0.973958313465118,371,371,371,0.0580116525292397,0.0327004231512547,0.0763005763292313,371,371,371,0.465627656877041,0.0170212760567665,0.821428596973419,371,371,371,0.0682376705110073,0.00390625,0.198380559682846,371,371,371,0.27678789794445,0.143646404147148,0.373626381158829,371,371,371,0.962864828109741,0.925650537014008,0.97972971200943
6094848,372,372,372,0.0149236399680376,0,0.036363635212183,372,372,372,0.106326910853386,0.0563380271196365,0.160349860787392,372,372,372,0.453382259607315,0.410764873027802,0.507204592227936,372,372,372,0.0372930767014623,0,0.159313723444939,372,372,372,0.326057118177414,0.201602131128311,0.381344318389893,372,372,372,0.87712858915329,0.66775244474411,0.964824140071869,372,372,372,0.0620944298803806,0.0504731871187687,0.0789779350161552,372,372,372,0.454737097024918,0,0.850000023841858,372,372,372,0.0554500553756952,0.00377358496189117,0.165441170334816,372,372,372,0.283546766638756,0.106598988175392,0.431818187236786,372,372,372,0.964731073379517,0.935361206531525,0.989864885807037
6111232,373,373,373,0.0139308716636151,0.00280898879282176,0.0323529429733753,373,373,373,0.114183935523033,0.0759493634104729,0.176646709442139,373,373,373,0.455116558074951,0.407821238040924,0.497267752885819,373,373,373,0.0471641187556088,0,0.2088772803545,373,373,373,0.320931002497673,0.227456256747246,0.364438831806183,373,373,373,0.899885153770447,0.765079379081726,0.974554717540741,373,373,373,0.0528848722577095,0.0301455296576023,0.0694444477558136,373,373,373,0.450945552624762,0.0125000001862645,0.823255836963654,373,373,373,0.0613215334713459,0,0.202479332685471,373,373,373,0.310787370800972,0.171270713210106,0.410526305437088,373,373,373,0.961026799678802,0.921933114528656,0.982935130596161
6127616,374,374,374,0.014883379638195,0.00765306130051613,0.0234604105353355,374,374,374,0.123783630877733,0.038922157138586,0.218354433774948,374,374,374,0.429055893421173,0.401759535074234,0.459383755922318,374,374,374,0.038349280692637,0,0.17447917163372,374,374,374,0.337065526843071,0.238095238804817,0.371165633201599,374,374,374,0.894107568264008,0.734426200389862,0.957605957984924,374,374,374,0.059772901237011,0.0446333698928356,0.0803259611129761,374,374,374,0.453778611402959,0.00423728814348578,0.822727262973785,374,374,374,0.0649911932647228,0,0.1796875,374,374,374,0.313396286964416,0.119565218687058,0.433526009321213,374,374,374,0.962185740470886,0.928571403026581,0.982876718044281
6144000,375,375,375,0.0132993139792234,0.00257731950841844,0.0294117648154497,375,375,375,0.133365599811077,0.0572289153933525,0.209302321076393,375,375,375,0.455940741300583,0.407079637050629,0.501466274261475,375,375,375,0.0367532689124346,0,0.15089513361454,375,375,375,0.337601161003113,0.233557045459747,0.384498476982117,375,375,375,0.894158637523651,0.745033085346222,0.959287524223328,375,375,375,0.0582947187125683,0.0410094633698463,0.0817972347140312,375,375,375,0.471294001210481,0.00446428591385484,0.858490586280823,375,375,375,0.0747874852269888,0,0.218623489141464,375,375,375,0.31746326982975,0.146596863865852,0.444444447755814,375,375,375,0.968012297153473,0.949612379074097,0.993333339691162
6160384,376,376,376,0.0116896972060204,0.00568181835114956,0.01840490847826,376,376,376,0.114018875360489,0.0729483291506767,0.170886069536209,376,376,376,0.457758903503418,0.430939227342606,0.491124272346497,376,376,376,0.0374217517673969,0,0.165354326367378,376,376,376,0.325553166866302,0.225503355264664,0.379939198493958,376,376,376,0.881219625473022,0.710437715053558,0.958024680614471,376,376,376,0.0594776973128319,0.0346274934709072,0.0909090936183929,376,376,376,0.481838014908135,0.0129310349002481,0.825471699237824,376,376,376,0.0655934784561396,0,0.210970461368561,376,376,376,0.295834249258041,0.120418846607208,0.411111116409302,376,376,376,0.949609017372131,0.908745229244232,0.989761114120483
6176768,377,377,377,0.0123925889842212,0.00549450563266873,0.0170454550534487,377,377,377,0.109618540108204,0.0754716992378235,0.16233766078949,377,377,377,0.462895178794861,0.425287365913391,0.498591542243958,377,377,377,0.0317081104498357,0,0.152284264564514,377,377,377,0.329408290982246,0.233196154236794,0.406727820634842,377,377,377,0.901344549655914,0.741214036941528,0.964735507965088,377,377,377,0.0564565889537334,0.0399999991059303,0.0740740746259689,377,377,377,0.435100140236318,0.00862068962305784,0.77880185842514,377,377,377,0.0719864632934332,0,0.234817817807198,377,377,377,0.328499948978424,0.161290317773819,0.464480876922607,377,377,377,0.959505045413971,0.919230759143829,0.989795923233032
6193152,378,378,378,0.0137463064864278,0.0075949365273118,0.0182926822453737,378,378,378,0.115491534024477,0.0595238097012043,0.181556195020676,378,378,378,0.468460726737976,0.419999986886978,0.521489977836609,378,378,378,0.0370856202207506,0,0.172972977161407,378,378,378,0.336616262793541,0.241847828030586,0.41768291592598,378,378,378,0.898698151111603,0.738019168376923,0.967901229858398,378,378,378,0.0612182088196278,0.0471414253115654,0.0801393762230873,378,378,378,0.442056313529611,0.00438596494495869,0.79908674955368,378,378,378,0.0924746096134186,0,0.283333331346512,378,378,378,0.312810435891151,0.104972377419472,0.402061849832535,378,378,378,0.959353029727936,0.933333337306976,0.979522168636322
