Step,Env_step,MAP_NAME: smacv2_20_units - win_rate,MAP_NAME: smacv2_20_units - win_rate__MIN,MAP_NAME: smacv2_20_units - win_rate__MAX,MAP_NAME: smacv2_10_units - win_rate,MAP_NAME: smacv2_10_units - win_rate__MIN,MAP_NAME: smacv2_10_units - win_rate__MAX,MAP_NAME: smacv2_5_units - win_rate,MAP_NAME: smacv2_5_units - win_rate__MIN,MAP_NAME: smacv2_5_units - win_rate__MAX,MAP_NAME: 27m_vs_30m - win_rate,MAP_NAME: 27m_vs_30m - win_rate__MIN,MAP_NAME: 27m_vs_30m - win_rate__MAX,MAP_NAME: 10m_vs_11m - win_rate,MAP_NAME: 10m_vs_11m - win_rate__MIN,MAP_NAME: 10m_vs_11m - win_rate__MAX,MAP_NAME: 6h_vs_8z - win_rate,MAP_NAME: 6h_vs_8z - win_rate__MIN,MAP_NAME: 6h_vs_8z - win_rate__MAX,MAP_NAME: 5m_vs_6m - win_rate,MAP_NAME: 5m_vs_6m - win_rate__MIN,MAP_NAME: 5m_vs_6m - win_rate__MAX,MAP_NAME: 3s5z - win_rate,MAP_NAME: 3s5z - win_rate__MIN,MAP_NAME: 3s5z - win_rate__MAX,MAP_NAME: 3s5z_vs_3s6z - win_rate,MAP_NAME: 3s5z_vs_3s6z - win_rate__MIN,MAP_NAME: 3s5z_vs_3s6z - win_rate__MAX,MAP_NAME: 3s_vs_5z - win_rate,MAP_NAME: 3s_vs_5z - win_rate__MIN,MAP_NAME: 3s_vs_5z - win_rate__MAX,MAP_NAME: 2s3z - win_rate,MAP_NAME: 2s3z - win_rate__MIN,MAP_NAME: 2s3z - win_rate__MAX
2325,4761600,4.39712401479483,1.78571436554194,12.7659574151039,12.938097268343,6.97674453258514,27.9069781303406,44.8981106281281,30.4347813129425,61.3636374473572,1.41414143145084,0,5.55555559694767,6.56628165394068,0,18.75,36.8865825980902,1.85185186564922,64.9999976158142,48.960599899292,31.5789461135864,79.6610176563263,37.6715917885303,7.14285746216774,54.1666686534882,8.24016585946083,0,17.3913046717644,80.3675889968872,69.5652186870575,100,91.201673746109,79.3103456497192,100
2326,4763648,2.86973301321268,0,6.38297870755196,11.2568505108356,9.5238097012043,13.0434781312943,49.1712892055512,36.1702114343643,68.8888907432556,2.65266800299287,0,7.46268630027771,3.84017422795296,0,16.666667163372,36.5744344890118,7.84313753247261,70.7317054271698,54.3216007947922,32.2033911943436,80.0000011920929,43.1496025621891,8.33333358168602,66.6666686534882,2.54992324858904,0,6.66666701436043,84.2614901065826,73.9130437374115,95.8333313465118,88.5342085361481,64.2857134342194,97.2222208976746
2327,4765696,3.92667822539806,0,8.16326513886452,10.5978557467461,4.34782616794109,24.3902444839478,45.4523187875748,36.3636374473572,50,2.40615107119083,0,6.0606062412262,3.33937568590045,0,14.634145796299,43.4184513613582,1.72413792461157,69.767439365387,56.8869683146477,24.6153846383095,87.7192974090576,33.1809523701668,7.40740746259689,56.0000002384186,6.57289244234562,0,13.7931033968925,84.4620954990387,69.2307710647583,95.8333313465118,93.1494247913361,72.4137902259827,100
2328,4767744,2.80288010835648,0,6.38297870755196,12.2456453740597,4.87804859876633,21.4285716414452,43.2770127058029,27.6595741510391,50,1.15942031145096,0,4.34782616794109,4.69444448128343,0,22.2222223877907,37.8632187843323,0,62.1621608734131,57.5494354963303,36.2068951129913,88.8888895511627,44.8729771375656,0,71.4285731315613,2.76785723865032,0,7.14285746216774,79.5135295391083,69.5652186870575,86.9565188884735,93.8820910453796,75.862067937851,100
2329,4769792,0.70175439119339,0,1.75438597798347,12.374072521925,6.97674453258514,15.0000005960464,44.3013507127762,32.6086968183517,52.0833313465118,1.96891576051712,0,4.28571440279484,5.69975050166249,0,22.0779225230217,42.8679658845067,1.78571436554194,73.8095223903656,61.4846450090408,40.5405402183533,83.3333313465118,40.2435895800591,0,65.3846144676209,2.83780336380005,0,3.70370373129845,79.3213403224945,63.9999985694885,86.9565188884735,94.2980766296387,84.6153855323792,100
2330,4771840,4.57700107246637,0,12.7659574151039,11.1458876729012,4.76190485060215,18.1818187236786,37.3600828647614,28.2608687877655,44.6808516979218,2.34015353024006,0,7.3529414832592,4.28155731409788,2.06185560673475,11.1111111938953,38.4653127193451,0,67.5000011920929,53.9694786071777,30.1369875669479,75,34.2230249941349,3.70370373129845,59.0909063816071,4.00180473923683,0,9.09090936183929,78.8277983665466,59.0909063816071,95.9999978542328,89.6944415569305,75,100
2331,4773888,1.51863712817431,0,2.0833333954215,12.7028983831406,4.16666679084301,21.7391297221184,43.4479475021362,37.5,48.9795923233032,0.869565233588219,0,4.34782616794109,5.75812205672264,0,17.1052634716034,37.8032733500004,3.99999991059303,63.4146332740784,60.9897094964981,34.9999994039536,83.6065590381622,34.9160891026258,3.44827584922314,59.2592597007751,3.95833350718021,0,6.66666701436043,78.0656325817108,70.8333313465118,91.304349899292,94.1439402103424,80.0000011920929,100
2332,4775936,1.91371072083712,0,4.08163256943226,18.7331314384937,7.50000029802322,34.2105269432068,42.3452627658844,38.4615391492844,47.1698105335236,2.09401715546846,0,7.69230797886848,5.55181128904223,0,22.0779225230217,43.6551258340478,1.92307699471712,73.1707334518433,60.710124373436,25.6756752729416,84.4827592372894,38.1088523566723,10.3448279201984,66.6666686534882,7.93390601873398,3.125,17.3913046717644,83.7962961196899,80.9523820877075,87.5,95.5200660228729,89.9999976158142,100
2333,4777984,2.47235467657447,0,8.69565233588219,11.7084269225597,8.69565233588219,15.6862750649452,43.7192064523697,39.1304343938828,55.3191483020783,1.51515156030655,0,7.57575780153275,5.64965177327395,0,18.9189195632935,42.4048313498497,1.88679248094559,76.9230782985687,59.7634416818619,35.4838699102402,78.3333361148834,40.0626781582832,0,65.3846144676209,7.19945929944515,3.33333350718021,16.666667163372,82.9897439479828,75,92.0000016689301,90.2260088920593,71.4285731315613,100
2334,4780032,2.7520826458931,0,6.1224490404129,13.9609941840172,10.0000001490116,22.4999994039536,46.6589367389679,37.5,57.1428596973419,1.79264217615128,0,4.61538471281529,4.74543066695333,0,17.4999997019768,39.8084569349885,1.96078438311815,60.9756112098694,57.6567298173904,33.3333343267441,75,39.1666673123837,3.70370373129845,62.5,6.95504948496819,3.125,14.2857149243355,82.7733850479126,75,91.304349899292,95.1975107192993,89.2857134342194,100
2335,4782080,4.88068420439959,0,14.8936167359352,13.2112667709589,3.92156876623631,20.9302321076393,42.632063627243,28.8888901472092,52.173912525177,3.21720559149981,0,7.69230797886848,7.85971809178591,0,28.0000001192093,38.5781375318766,1.99999995529652,63.4146332740784,53.3692759275436,30.7692319154739,73.9130437374115,43.4337991476059,18.1818187236786,70.8333313465118,2.68183138221502,0,6.89655169844627,85.410144329071,69.9999988079071,95.9999978542328,91.0559988021851,71.4285731315613,100
2336,4784128,1.57131228595972,0,4.08163256943226,13.4308681637049,3.57142873108387,22.916667163372,49.9694269895554,36.7346942424774,59.5744669437408,4.02521567419171,0,14.2857149243355,4.05449759215117,0,15.384615957737,43.219890743494,7.69230797886848,70.7317054271698,59.2670613527298,35.5263143777847,84.8484873771668,28.0098561942577,6.89655169844627,63.3333325386047,3.35018776357174,0,6.25,84.2530655860901,73.0769217014313,100,97.4547743797302,93.5483872890472,100
2337,4786176,2.35167842358351,0,4.16666679084301,8.39675858616829,6.97674453258514,11.3636367022991,46.9286799430847,37.5,65.3061211109161,2.05591753125191,0,7.46268630027771,9.0100134909153,0,38.0281686782837,36.0631987452507,1.88679248094559,64.2857134342194,56.9313943386078,32.7868849039078,82.7586233615875,33.3474971354008,11.1111111938953,42.8571432828903,5.32683368772268,2.94117648154497,13.7931033968925,85.4347825050354,73.9130437374115,91.6666686534882,93.3460795879364,82.7586233615875,100
2338,4788224,3.72789118438959,0,8.88888910412788,14.3297258391976,2.38095242530107,22.4999994039536,46.4837735891342,37.9999995231628,74.0000009536743,2.70690508186817,0,7.69230797886848,6.99434319511056,0,27.3972600698471,37.9474588111043,2.04081628471613,69.9999988079071,54.780884385109,29.1666656732559,80.3278684616089,27.1977709978819,4.34782616794109,42.3076927661896,4.01056073606014,0,7.14285746216774,83.6908745765686,69.2307710647583,95.652174949646,93.0449509620667,82.1428596973419,100
2339,4790272,2.93942406773567,0,9.43396240472794,14.0658733248711,3.92156876623631,28.8888901472092,42.9046565294266,30.1886796951294,51.0204076766968,0.871072579175234,0,1.53846153989434,6.42613915726543,1.06382975354791,19.4444447755814,46.1772635579109,5.66037744283676,70.4545438289642,62.9865318536758,43.9393937587738,81.8181812763214,30.4519672691822,6.89655169844627,48.3870953321457,7.41071432828903,0,21.4285716414452,91.354546546936,86.3636374473572,100,92.2685182094574,70.3703701496124,100
2340,4792320,2.31390092521906,0,6.25,16.9080977141857,9.80392172932625,24.3902444839478,41.9972234964371,18.0000007152557,55.8139562606812,3.12365541234612,0,12.6984134316444,5.37344427779317,1.07526881620288,16.666667163372,33.9955873042345,1.99999995529652,63.1578922271729,55.4729521274567,33.3333343267441,81.6666662693024,26.2417582422495,3.84615398943424,40.0000005960465,4.73825965076685,2.94117648154497,10.3448279201984,87.2377228736877,68.4210538864136,95.8333313465118,94.77419257164,87.0967745780945,100
2341,4794368,2.6473430544138,0,8.88888910412788,12.5398549064994,2.17391308397055,17.4999997019768,39.8176768422127,22.7272734045982,47.9999989271164,2.42890449240804,0,10.6060609221458,4.66424265876412,0,13.9240503311157,37.2343790903687,1.81818176060915,70.7317054271698,52.6268261671066,30.303031206131,78.3333361148834,22.9487180709839,0,45.8333343267441,3.97023819386959,0,7.14285746216774,86.203898191452,75,95.652174949646,93.4065926074982,78.5714268684387,100
2342,4796416,3.87523375451565,0,14.2857149243355,14.437590688467,3.99999991059303,22.7272734045982,46.5546691417694,36.1702114343643,57.9999983310699,1.78253121674061,0,5.88235296308994,5.92293974012136,0,15.5844151973724,34.0333485603333,6.1224490404129,69.2307710647583,58.6619630455971,20.5882355570793,91.2280678749085,29.2319086194038,0,51.8518507480621,1.43589749932289,0,3.84615398943424,80.7137429714203,69.2307710647583,100,95.8850574493408,89.6551728248596,100
2343,4798464,2.92872931808233,0,6.52173906564713,16.3222248479724,2.17391308397055,29.268291592598,45.2926653623581,30.2325576543808,57.9999983310699,2.44796382263303,0,10.7692308723927,7.52943558618426,0,21.3333338499069,32.5388111546636,1.92307699471712,66.6666686534882,56.9564312696457,33.9622646570206,83.0508470535278,23.1561204046011,3.57142873108387,51.8518507480621,3.33764374256134,0,6.66666701436043,87.5776386260986,78.2608687877655,95.2380955219269,96.5060341358185,89.6551728248596,100
2344,4800512,3.19352846592665,0,11.9999997317791,11.53543792665,3.92156876623631,19.5652171969414,44.0498018264771,29.1666656732559,55.5555582046509,1.10066585242748,0,4.05405387282372,6.12180272117257,0,18.4210523962975,36.7146057635546,3.92156876623631,73.1707334518433,59.3685156106949,32.3529422283173,91.5254235267639,27.1212124824524,0,41.6666656732559,6.58064514398575,0,20.0000002980232,88.4641027450562,66.6666686534882,100,96.2689399719238,90.625,100
2345,4802560,3.28017177060246,0,6.52173906564713,13.0798399448395,8.16326513886452,18.1818187236786,43.6698770523071,34.6153855323791,54.347825050354,1.16491803899407,0,2.81690135598183,6.77473124116659,0,21.2500005960464,38.1588743627071,6.38297870755196,68.8888907432556,58.9575219154358,31.1475396156311,81.6666662693024,21.0077790170908,3.84615398943424,46.1538463830948,7.06549376249313,0,13.3333340287209,85.7954025268555,79.3103456497192,94.9999988079071,96.380478143692,88.4615361690521,100
2346,4804608,2.06040326505899,0,4.34782616794109,13.2749807834625,6.97674453258514,20.4081639647484,48.1690919399262,42.8571432828903,56.25,0.857142880558968,0,4.28571440279484,8.12589779496193,0,18.4210523962975,35.0770865380764,11.1111111938953,65.7894730567932,57.8934997320175,33.8461548089981,88.3333325386047,24.4760429859161,10.0000001490116,54.5454561710358,5.82795687019825,0,16.1290317773819,84.928332567215,75,96.4285731315613,91.502251625061,75.862067937851,100
2347,4806656,5.55285446345806,0,17.7777782082558,11.3200825825334,2.04081628471613,23.0769231915474,47.2271180152893,39.5833343267441,55.1020383834839,1.41805380582809,0,4.16666679084301,6.66788689792156,0,15.7894730567932,38.6873507872224,1.96078438311815,71.7391312122345,54.0735411643982,27.9411762952805,80.3278684616089,27.505494505167,7.14285746216774,42.3076927661896,6.3990181684494,0,13.0434781312943,82.3169779777527,74.0740716457367,95.2380955219269,96.6666662693024,86.6666674613953,100
2348,4808704,5.52570123225451,0,17.6470592617989,12.6029375940561,5.88235296308994,27.9069781303406,44.7963732481003,35.2941185235977,60.869562625885,0.799999982118607,0,3.99999991059303,6.75137596204877,0,18.6666667461395,29.9185960739851,3.84615398943424,61.5384638309479,55.5171781778336,26.5625,83.3333313465118,33.251591399312,3.84615398943424,52.6315808296204,5.14772742986679,0,13.3333340287209,90.2117216587067,75.9999990463257,96.1538434028626,91.9830524921417,82.1428596973419,97.0588207244873
2349,4810752,2.58557662367821,0,7.84313753247261,16.4014425873756,9.09090936183929,30.5555552244186,46.5188425779343,34.8837196826935,56.6037714481354,1.92583862692118,0,4.10958901047707,6.06967996805906,0,19.4805189967155,35.6269106641412,1.96078438311815,64.4444465637207,61.0519701242447,32.307693362236,84.7457647323608,29.6430647373199,7.40740746259689,42.8571432828903,3.95698927342892,0,10.0000001490116,86.8130600452423,66.6666686534882,100,94.0755331516266,86.2068951129913,100
2350,4812800,2.91682776063681,0,8.51063802838326,18.6035195738077,5.00000007450581,29.1666656732559,41.8773698806763,27.6595741510391,54.0000021457672,1.46297182887793,0,4.34782616794109,6.86129154637456,0,18.4210523962975,37.3366671800613,0,65.1162803173065,63.1180369853973,41.2698417901993,89.8305058479309,19.8190477490425,10.7142858207226,36.0000014305115,3.29761914908886,0,6.66666701436043,87.2877204418182,76.1904776096344,96.1538434028626,93.2643675804138,83.3333313465118,100
2351,4814848,3.34393586963415,0,6.81818202137947,11.371612213552,2.17391308397055,23.8095238804817,45.6728136539459,34.0000003576279,55.5555582046509,1.20320858433843,0,3.0303031206131,7.30198986828327,0,20.7792207598686,35.1994612812996,0,63.6363625526428,51.8988198041916,27.9411762952805,73.8461554050446,26.0185332596302,10.7142858207226,45.8333343267441,3.85215051472187,0,9.67741906642914,85.3577077388763,77.2727251052856,95.652174949646,92.4511337280273,81.4814805984497,100
2352,4816896,2.73286711424589,0,7.99999982118607,14.3942335247993,4.54545468091965,22.916667163372,41.9588828086853,23.4042555093765,53.0612230300903,1.38529807329178,0,4.10958901047707,8.78850499168038,1.07526881620288,22.9729726910591,36.9199677184224,2.04081628471613,60.0000023841858,54.1407123208046,21.5384617447853,86.6666674613953,21.7220605909824,4.16666679084301,60.869562625885,4.63362067937851,0,13.7931033968925,88.6293828487396,78.2608687877655,96.2962985038757,94.1201937198639,86.2068951129913,100
2353,4818944,2.73543130606413,0,7.69230797886848,12.1069249883294,2.12765950709581,19.2307695746422,43.8500463962555,32.6086968183517,60.3773593902588,2.52359658479691,0,6.55737668275833,6.65461406111717,1.08695654198527,19.4805189967155,39.4839618355036,5.76923079788685,64.8648619651794,59.0623927116394,44.6153849363327,86.8852436542511,25.0949941575527,7.40740746259689,56.0000002384186,2.66666673123837,0,10.0000001490116,84.0184450149536,77.2727251052856,91.304349899292,93.5470426082611,74.193549156189,100
2354,4820992,1.15384615957737,0,5.76923079788685,11.1345436424017,2.32558138668537,19.0476194024086,39.8715949058533,34.8837196826935,43.9999997615814,3.60256426036358,0,13.8461545109749,7.81818196177483,0,22.2222223877907,41.5240797400475,7.99999982118607,68.2926833629608,61.8590998649597,38.9830499887466,86.1538469791412,18.0680537223816,3.99999991059303,37.0370358228683,8.60153257846832,0,18.75,88.2732915878296,83.9999973773956,95.652174949646,96.4021170139313,85.7142865657806,100
2355,4823040,1.62521496415138,0,4.34782616794109,12.054483667016,5.00000007450581,21.7391297221184,44.8047840595245,34.7826093435287,52.2727251052856,1.48254485800862,0,4.61538471281529,4.01541747152805,0,13.8888895511627,41.4436144009233,2.12765950709581,69.0476179122925,60.1955479383469,37.8787875175476,90.3225779533386,25.5155278742313,3.99999991059303,36.0000014305115,3.42857159674168,0,7.14285746216774,80.5770754814148,60.0000023841858,95.4545438289642,89.6134424209595,80.7692289352417,97.5000023841858
2356,4825088,3.47687121480703,0,6.97674453258514,11.3349065929651,4.34782616794109,15.9090906381607,46.5326237678528,32.6086968183517,63.9999985694885,1.43765548244119,0,4.34782616794109,6.62620030343533,0,23.2876718044281,39.329245314002,1.85185186564922,72.5000023841858,56.5222537517548,32.3529422283173,90.7692313194275,29.9777038395405,11.5384615957737,43.4782594442368,3.20833340287209,0,9.375,83.0100321769714,78.2608687877655,86.9565188884735,96.6450214385986,89.2857134342194,100
2357,4827136,2.94696975499392,0,6.81818202137947,15.3606839478016,5.12820519506931,35.8974367380142,48.3726906776428,42.8571432828903,55.7692289352417,0.833333358168602,0,4.16666679084301,4.36645971611142,0,11.1111111938953,39.9992483854294,0,64.8648619651794,54.8147004842758,26.1538475751877,80.0000011920929,27.2095242142677,8.33333358168602,60.0000023841858,7.65047580003738,0,13.7931033968925,85.8434784412384,78.2608687877655,92.0000016689301,93.4732234477997,80.0000011920929,100
2358,4829184,3.23729015886784,0,10.8695648610592,17.489970177412,8.51063802838326,30.9523820877075,40.2658629417419,21.2765961885452,52.0833313465118,1.77405245602131,0,4.61538471281529,3.05424718186259,0,6.57894760370255,37.6989785209298,1.81818176060915,63.8297855854034,57.7834153175354,30.303031206131,79.4117629528046,30.4777783155441,15.9999996423721,54.1666686534882,3.95847238600254,0,9.67741906642914,83.1314873695374,73.9130437374115,95.4545438289642,96.0860216617584,87.0967745780945,100
2359,4831232,0.738983042538166,0,1.99999995529652,13.4527163207531,7.31707289814949,18.75,42.2925537824631,25.5319148302078,60.4166686534882,1.4492753893137,0,5.79710155725479,4.24347585067153,0,11.2499997019768,36.0962412506342,4.08163256943226,72.2222208976746,55.732114315033,30.8823525905609,74.2857158184052,20.9413105249405,11.5384615957737,31.9999992847443,3.33912685513496,0,10.3448279201984,86.8993330001831,72.7272748947144,95.652174949646,93.8612496852875,85.1851880550385,97.3684191703796
2360,4833280,4.26551226526499,0,8.16326513886452,10.4540151357651,4.87804859876633,15.5555561184883,43.2529580593109,37.777778506279,53.658539056778,3.81224136799574,0,8.95522385835648,4.13872480392456,0,9.09090936183929,37.815715149045,3.92156876623631,66.6666686534882,57.9684346914291,40.625,77.4999976158142,19.4025994837284,7.40740746259689,37.5,6.59343719482422,0,17.2413796186447,78.3169841766357,65.2173936367035,91.6666686534882,95.2689063549042,89.2857134342194,100
2361,4835328,1.93250987678766,0,6.1224490404129,14.9325640499592,8.51063802838326,21.4285716414452,50.6236469745636,43.75,56.521737575531,1.98062958195806,0,8.47457647323608,3.93697705119848,0,10.6666669249535,36.8778741359711,12.5,62.2222244739533,57.2346550226212,20.8955228328705,82.5396835803986,21.0937321186066,0,46.1538463830948,6.67528748512268,0,13.7931033968925,84.7371172904968,73.9130437374115,95.9999978542328,90.2744913101196,74.0740716457367,100
2362,4837376,2.1020095795393,0,4.61538471281529,14.0944710373878,6.81818202137947,28.571429848671,47.7938276529312,33.3333343267441,63.8297855854034,1.4492753893137,0,4.34782616794109,4.98718559741974,0,10.8433738350868,32.9895538836718,3.92156876623631,63.4146332740784,58.5458913445473,24.6153846383095,78.125,27.45146676898,7.14285746216774,51.9999980926514,4.16420377790928,0,10.3448279201984,75.2963292598724,65.2173936367035,86.9565188884735,92.4580597877502,81.4814805984497,97.0588207244873
2363,4839424,5.33475216478109,0,10.8695648610592,14.9909520149231,7.69230797886848,24.3902444839478,46.6643506288528,33.3333343267441,56.0000002384186,2.60035652667284,0,6.0606062412262,3.58401084318757,0,8.23529437184334,37.4868103861809,14.583332836628,51.2195110321045,58.7832999229431,26.0869562625885,78.4615397453308,15.5937306582928,0,28.0000001192093,2.00000010430813,0,3.33333350718021,84.3068182468414,70.3703701496124,94.7368443012238,93.9032769203186,83.3333313465118,100
2364,4841472,3.1038224697113,1.63934417068958,4.34782616794109,11.2693631649017,0,25,40.9821146726608,30.4347813129425,50.943398475647,3.30194689333439,0,10.7692308723927,4.06013779342175,0,9.30232554674149,37.298736423254,8.16326513886452,56.4102590084076,56.0162073373795,26.4705896377563,80.0000011920929,19.6036633849144,7.99999982118607,26.9230782985687,2.62365594506264,0,6.66666701436043,82.7050590515137,70.8333313465118,91.6666686534882,94.1666662693024,83.3333313465118,100
2365,4843520,3.70025847107172,0,16.2790700793266,14.0340615063906,5.12820519506931,18.1818187236786,44.573837518692,30.2325576543808,51.0638296604157,1.50103952735662,0,4.61538471281529,3.75396935269237,0,7.86516889929771,28.5585144162178,0,53.4883737564087,54.688056409359,19.4029852747917,74.6268630027771,12.639100253582,3.84615398943424,22.7272734045982,1.33333340287209,0,6.66666701436043,79.9147748947144,69.5652186870575,87.9999995231628,94.7311818599701,89.9999976158142,100
2366,4845568,4.2232583463192,0,6.25,14.2673703283072,4.76190485060215,23.0769231915474,44.8735684156418,37.777778506279,57.6923072338104,1.19894601404667,0,4.54545468091965,4.18632224202156,0,11.2499997019768,29.0010856837034,4.16666679084301,56.4102590084076,61.5024000406265,24.6376812458038,89.2307698726654,15.1984123885632,0,25.9259253740311,4.18719217181206,0,13.7931033968925,81.0200667381287,73.9130437374115,92.3076927661896,95.3750002384186,80.0000011920929,100
2367,4847616,4.43302627652884,0,10.8695648610592,16.7292642593384,7.99999982118607,23.0769231915474,50.0060188770294,36.9565218687057,68.0000007152557,1.32065117359161,0,5.19480518996716,5.40306368842721,1.25000001862645,12.6436784863472,27.4472565948963,6.66666701436043,58.1395328044891,56.1981201171875,21.9178080558777,75.7575750350952,23.5910788178444,8.69565233588219,54.5454561710358,4.75862078368664,0,10.3448279201984,83.8735175132751,73.9130437374115,95.4545438289642,95.2549910545349,89.2857134342194,100
2368,4849664,4.48106028139591,0,12.7659574151039,13.5003782808781,7.50000029802322,19.5121943950653,45.893919467926,27.6595741510391,55.1020383834839,1.47571995854378,0,5.97014911472797,5.86455896496773,0,12.5,29.6843084692955,12.5,57.1428596973419,55.7476988434792,19.6969702839851,78.8461565971375,29.8498171567917,16.666667163372,46.428570151329,4.15966395288706,0,17.8571432828903,85.6818187236786,79.1666686534882,90.9090936183929,96.2583565711975,93.1034505367279,100
2369,4851712,5.63749050721526,0,12.5,11.0613086819649,6.97674453258514,15.0000005960464,44.4301211833954,35.2941185235977,60.0000023841858,0.89466093108058,0,3.17460335791111,4.27131121978164,0,8.13953503966332,30.0971867144108,8.69565233588219,50,59.2168405652046,20.0000002980232,81.538462638855,29.0771741420031,3.57142873108387,59.2592597007751,4.65378195047379,0,13.7931033968925,84.5657658576965,68.0000007152557,91.304349899292,92.6147568225861,82.7586233615875,100
2370,4853760,3.54112565517426,0,9.5238097012043,16.0524171590805,8.69565233588219,25.9999990463257,47.1065241098404,38.6363625526428,50,0.277777779847383,0,1.38888889923692,6.17205325514078,0,13.2530122995377,31.6972523927689,13.6363640427589,47.826087474823,55.1881036162376,20.5479457974434,85.9375,35.0872582197189,13.0434781312943,75,5.13409964740276,0,22.2222223877907,87.2648215293884,78.2608687877655,95.652174949646,91.6807615756989,81.4814805984497,97.0588207244873
2371,4855808,3.65067347884178,0,6.81818202137947,12.9447608441114,5.76923079788685,19.5121943950653,44.0481489896774,32.6923072338104,53.3333361148834,2.56713101640344,0,7.0422537624836,5.58738712221384,0.999999977648258,12.5,36.2427878379822,17.0212760567665,60.9756112098694,58.9655035734177,24.6376812458038,87.0967745780945,27.9273129999638,11.5384615957737,57.6923072338104,2.71923542022705,0,6.66666701436043,83.0168747901917,66.6666686534882,95.8333313465118,92.7855336666107,79.3103456497192,100
2372,4857856,1.98900476098061,0,6.1224490404129,13.1788983941078,7.14285746216774,22.641509771347,48.8948124647141,40.3846144676209,56.0000002384186,1.74063781276345,0,4.34782616794109,8.61986074596643,0,23.9999994635582,26.1367101967335,10.2040819823742,48.7804889678955,57.352988421917,20.0000002980232,91.6666686534882,34.5058204233646,3.99999991059303,85.7142865657806,2.11822666227818,0,3.57142873108387,84.2930972576141,73.9130437374115,100,94.0210974216461,75.862067937851,100
2373,4859904,2.31876462697983,0,7.69230797886848,14.214935824275,4.34782616794109,31.9999992847443,48.2376182079315,39.4736856222153,53.191488981247,1.47523254156113,0,4.47761192917824,7.76650954037905,0,20.0000002980232,37.8397610783577,21.5686276555061,70.2702701091766,61.4553308486939,28.9855062961578,84.1269850730896,25.5069263279438,7.14285746216774,70.8333313465118,4.14880968630314,0,14.2857149243355,82.2666668891907,72.000002861023,95.8333313465118,92.1373021602631,76.9230782985687,100
2374,4861952,1.24360617250204,0,2.17391308397055,14.7579054534435,7.69230797886848,27.5000005960464,43.8176399469376,34.042552113533,56.0000002384186,1.76280757412314,0,4.47761192917824,7.19103492796421,0,17.4999997019768,30.4986390471458,16.326530277729,64.9999976158142,53.9051529765129,15.9420296549797,86.8852436542511,33.5906650871038,4.34782616794109,68.9655184745789,4.04463358223438,0,10.7142858207226,85.7162761688232,75,96.1538434028626,87.6948034763336,63.9999985694885,97.2972989082336
2375,4864000,3.73855829238892,0,10.416666418314,13.6354531347752,8.88888910412788,20.0000002980232,48.903391957283,36.1702114343643,54.9019634723663,3.48390743136406,0,7.24637657403946,5.61017487198114,1.02040814235806,11.2499997019768,29.5032420754433,12.9629626870155,64.102566242218,60.694392323494,32.3943674564362,87.0967745780945,40.5544392764568,7.69230797886848,75.862067937851,5.42825371026993,0,20.6896558403969,86.6916060447693,77.2727251052856,100,96.1895155906677,90.625,100
2376,4866048,2.54423718899488,0,5.88235296308994,13.429017663002,6.66666701436043,21.7391297221184,50.1522874832153,40.8163279294968,61.224490404129,2.75652982294559,0,7.8125,5.92129968106747,0,15.6626507639885,33.2978995144367,10.2040819823742,72.972971200943,59.1375839710236,32.3529422283173,79.4117629528046,34.7684374451637,7.40740746259689,63.9999985694885,2.62500010430813,0,6.66666701436043,80.2547013759613,65.3846144676209,92.0000016689301,88.664026260376,80.6451618671417,97.2972989082336
2377,4868096,1.436507999897,0,3.17460335791111,12.0555714145303,1.96078438311815,25,46.2695163488388,33.3333343267441,52.8301894664764,3.39977266266942,0,10.7692308723927,4.14918418973684,0,12.5,32.0409366488457,20.0000002980232,62.2222244739533,66.9094628095627,35.3846162557602,88.52459192276,35.3472554683685,3.99999991059303,74.0740716457367,3.76470595598221,0,10.0000001490116,79.3115949630737,73.9130437374115,91.304349899292,92.519519329071,81.4814805984497,96.875
2378,4870144,3.32646649330854,0,9.09090936183929,15.334380492568,4.76190485060215,34.1463416814804,43.4790980815887,39.6226406097412,50,1.521509103477,0,2.8985507786274,4.58299035206437,0,16.4383560419083,36.4220008254051,20.0000002980232,61.5384638309479,60.1705807447434,40.5797094106674,85.9375,30.8984130620956,10.7142858207226,66.6666686534882,5.48608981072903,3.22580635547638,10.0000001490116,77.004554271698,51.9999980926514,91.304349899292,94.1762459278107,77.7777791023254,100
2379,4872192,4.29150946438313,0,13.2075473666191,11.810615286231,5.00000007450581,16.666667163372,44.6503412723541,42.5000011920929,46.6666668653488,2.7330369502306,0,9.09090936183929,7.06563532352448,0,16.666667163372,34.1729727387428,10.5263158679008,64.8648619651794,58.8378846645355,28.1690150499344,74.6031761169434,34.3920227885246,7.99999982118607,70.3703701496124,4.65437784790993,0,9.67741906642914,78.9920938014984,59.0909063816071,95.652174949646,93.4585857391357,82.7586233615875,97.0588207244873
