Env_step,MAP_NAME: smacv2_20_units - eval_m/.win_rate,MAP_NAME: smacv2_20_units - eval_m/.win_rate__MIN,MAP_NAME: smacv2_20_units - eval_m/.win_rate__MAX,MAP_NAME: smacv2_10_units - eval_m/.win_rate,MAP_NAME: smacv2_10_units - eval_m/.win_rate__MIN,MAP_NAME: smacv2_10_units - eval_m/.win_rate__MAX,MAP_NAME: smacv2_5_units - eval_m/.win_rate,MAP_NAME: smacv2_5_units - eval_m/.win_rate__MIN,MAP_NAME: smacv2_5_units - eval_m/.win_rate__MAX,MAP_NAME: 27m_vs_30m - eval_m/.win_rate,MAP_NAME: 27m_vs_30m - eval_m/.win_rate__MIN,MAP_NAME: 27m_vs_30m - eval_m/.win_rate__MAX,MAP_NAME: 10m_vs_11m - eval_m/.win_rate,MAP_NAME: 10m_vs_11m - eval_m/.win_rate__MIN,MAP_NAME: 10m_vs_11m - eval_m/.win_rate__MAX,MAP_NAME: 6h_vs_8z - eval_m/.win_rate,MAP_NAME: 6h_vs_8z - eval_m/.win_rate__MIN,MAP_NAME: 6h_vs_8z - eval_m/.win_rate__MAX,MAP_NAME: 5m_vs_6m - eval_m/.win_rate,MAP_NAME: 5m_vs_6m - eval_m/.win_rate__MIN,MAP_NAME: 5m_vs_6m - eval_m/.win_rate__MAX,MAP_NAME: 3s5z - eval_m/.win_rate,MAP_NAME: 3s5z - eval_m/.win_rate__MIN,MAP_NAME: 3s5z - eval_m/.win_rate__MAX,MAP_NAME: 3s5z_vs_3s6z - eval_m/.win_rate,MAP_NAME: 3s5z_vs_3s6z - eval_m/.win_rate__MIN,MAP_NAME: 3s5z_vs_3s6z - eval_m/.win_rate__MAX,MAP_NAME: 3s_vs_5z - eval_m/.win_rate,MAP_NAME: 3s_vs_5z - eval_m/.win_rate__MIN,MAP_NAME: 3s_vs_5z - eval_m/.win_rate__MAX,MAP_NAME: 2s3z - eval_m/.win_rate,MAP_NAME: 2s3z - eval_m/.win_rate__MIN,MAP_NAME: 2s3z - eval_m/.win_rate__MAX
8798208,2.5,0,3.125,41.25,28.125,50,53.125,43.75,59.375,96.09375,90.625,100,45.625,34.375,56.25,89.375,65.625,100,3.125,0,6.25,80,68.75,87.5,0,0,0,51.25,0,100,97.5,90.625,100
8847360,5,3.125,9.375,43.125,31.25,53.125,55.625,43.75,65.625,96.09375,90.625,100,35,18.75,50,93.125,71.875,100,1.25,0,3.125,82.5,78.125,84.375,2.5,0,6.25,48.75,0,90.625,95,87.5,100
8896512,3.125,0,6.25,42.5,37.5,50,56.25,34.375,75,94.53125,93.75,96.875,39.375,31.25,59.375,91.875,68.75,100,1.875,0,6.25,85.625,75,93.75,1.875,0,6.25,50.625,0,96.875,96.25,93.75,100
8945664,3.75,0,12.5,43.125,37.5,50,57.5,46.875,65.625,96.09375,93.75,100,38.125,28.125,46.875,88.125,59.375,96.875,1.25,0,3.125,88.75,78.125,93.75,1.875,0,6.25,47.5,0,96.875,95,84.375,100
8994816,7.5,3.125,18.75,38.125,25,59.375,55.625,46.875,65.625,93.75,90.625,96.875,33.125,28.125,40.625,93.75,71.875,100,1.25,0,3.125,88.125,75,96.875,2.5,0,6.25,49.375,0,93.75,97.5,90.625,100
9043968,5,3.125,9.375,33.75,25,43.75,56.875,40.625,68.75,98.4375,93.75,100,50.625,28.125,65.625,89.375,75,93.75,0.625,0,3.125,87.5,78.125,96.875,0.625,0,3.125,46.875,0,100,95,84.375,100
9093120,3.125,0,6.25,35,21.875,46.875,50,37.5,56.25,94.53125,90.625,100,49.375,37.5,59.375,93.75,78.125,100,3.125,0,6.25,85,65.625,93.75,1.875,0,6.25,51.875,0,100,99.375,96.875,100
9142272,3.125,0,6.25,39.375,31.25,46.875,56.25,53.125,59.375,94.53125,84.375,100,39.375,31.25,46.875,93.75,78.125,100,1.25,0,3.125,88.75,75,96.875,1.875,0,6.25,50.625,0,93.75,98.125,96.875,100
9191424,4.375,0,9.375,29.375,25,34.375,58.75,46.875,68.75,96.875,90.625,100,40.625,34.375,46.875,93.125,71.875,100,1.25,0,6.25,93.75,87.5,100,1.875,0,3.125,48.125,0,90.625,96.25,81.25,100
9240576,6.25,0,18.75,38.75,28.125,46.875,51.25,50,53.125,97.65625,93.75,100,40.625,37.5,46.875,95.625,78.125,100,0.625,0,3.125,90,87.5,93.75,1.875,0,3.125,52.5,0,93.75,95.625,90.625,100
9289728,4.375,0,15.625,38.75,15.625,56.25,56.875,40.625,75,96.09375,93.75,96.875,41.25,34.375,50,96.25,87.5,100,1.25,0,3.125,90.625,81.25,96.875,0.625,0,3.125,51.875,0,90.625,97.5,90.625,100
9338880,1.25,0,6.25,34.375,25,46.875,56.25,46.875,65.625,99.21875,96.875,100,40,25,59.375,93.125,71.875,100,0.625,0,3.125,89.375,81.25,96.875,1.875,0,6.25,51.25,0,93.75,96.875,90.625,100
9388032,4.375,0,15.625,38.75,21.875,50,53.75,40.625,65.625,92.96875,87.5,96.875,51.875,43.75,65.625,96.25,90.625,100,2.5,0,9.375,88.75,81.25,93.75,1.25,0,3.125,50.625,0,93.75,96.875,93.75,100
9437184,4.375,0,12.5,43.75,28.125,56.25,57.5,46.875,71.875,94.53125,87.5,96.875,36.875,31.25,40.625,94.375,84.375,100,1.875,0,6.25,88.75,84.375,100,3.75,0,6.25,49.375,0,96.875,98.125,96.875,100
9486336,3.75,0,6.25,35.625,18.75,46.875,60.625,50,68.75,91.40625,87.5,93.75,44.375,34.375,56.25,96.875,90.625,100,1.25,0,3.125,91.25,87.5,96.875,2.5,0,6.25,55.625,3.125,96.875,96.875,93.75,100
9535488,3.125,0,9.375,37.5,31.25,53.125,58.125,40.625,65.625,95.3125,90.625,100,46.875,28.125,62.5,96.875,90.625,100,2.5,0,3.125,89.375,75,96.875,1.25,0,6.25,51.875,0,90.625,98.125,93.75,100
9584640,3.125,0,6.25,35.625,21.875,43.75,51.25,46.875,53.125,95.3125,90.625,96.875,39.375,31.25,43.75,95,84.375,100,1.875,0,3.125,89.375,68.75,100,2.5,0,12.5,55.625,0,96.875,98.75,93.75,100
9633792,2.5,0,6.25,44.375,28.125,65.625,55,50,59.375,95.3125,90.625,96.875,39.375,31.25,53.125,94.375,84.375,100,1.25,0,3.125,88.125,78.125,96.875,2.5,0,6.25,55,0,96.875,98.75,96.875,100
9682944,3.125,0,6.25,36.25,25,53.125,56.25,50,65.625,96.875,93.75,100,40.625,31.25,68.75,94.375,87.5,100,1.25,0,3.125,90,84.375,96.875,3.125,0,12.5,57.5,0,96.875,98.75,93.75,100
9732096,2.5,0,6.25,33.125,15.625,46.875,53.125,43.75,62.5,96.09375,90.625,100,40,21.875,53.125,97.5,93.75,100,1.25,0,3.125,85.625,71.875,96.875,3.125,0,9.375,53.125,0,90.625,97.5,90.625,100
9781248,3.125,0,6.25,38.75,15.625,68.75,58.75,43.75,68.75,96.09375,93.75,100,42.5,37.5,46.875,96.875,93.75,100,1.875,0,3.125,93.125,87.5,96.875,3.125,0,12.5,56.25,0,96.875,98.75,96.875,100
9830400,1.875,0,3.125,41.875,25,59.375,63.125,46.875,75,96.09375,93.75,100,35,21.875,46.875,98.75,96.875,100,0.625,0,3.125,91.25,84.375,96.875,3.125,0,15.625,56.25,0,96.875,96.875,90.625,100
